PROFILES: ELECTRIC POTENTIAL phi, MACH NUMBER U_z/cs, MACH NUMBER U_Bdir/c_s 
distance(mm)    phi(V)      U_z/cs(-)      U_Bdir/c_s(-)
 4.0000e-01    1.3538e+02   -3.7622e-01    1.2747e+00
 4.0100e-01    1.3538e+02   -3.7870e-01    1.2747e+00
 4.0200e-01    1.3537e+02   -3.8154e-01    1.2748e+00
 4.0300e-01    1.3537e+02   -3.8434e-01    1.2750e+00
 4.0400e-01    1.3537e+02   -3.8666e-01    1.2750e+00
 4.0500e-01    1.3538e+02   -3.8821e-01    1.2748e+00
 4.0600e-01    1.3541e+02   -3.8876e-01    1.2743e+00
 4.0700e-01    1.3546e+02   -3.8816e-01    1.2736e+00
 4.0800e-01    1.3554e+02   -3.8648e-01    1.2726e+00
 4.0900e-01    1.3562e+02   -3.8384e-01    1.2713e+00
 4.1000e-01    1.3573e+02   -3.8047e-01    1.2698e+00
 4.1100e-01    1.3583e+02   -3.7674e-01    1.2683e+00
 4.1200e-01    1.3594e+02   -3.7313e-01    1.2668e+00
 4.1300e-01    1.3603e+02   -3.7006e-01    1.2653e+00
 4.1400e-01    1.3611e+02   -3.6798e-01    1.2642e+00
 4.1500e-01    1.3616e+02   -3.6713e-01    1.2634e+00
 4.1600e-01    1.3619e+02   -3.6767e-01    1.2629e+00
 4.1700e-01    1.3620e+02   -3.6940e-01    1.2628e+00
 4.1800e-01    1.3619e+02   -3.7204e-01    1.2629e+00
 4.1900e-01    1.3618e+02   -3.7516e-01    1.2631e+00
 4.2000e-01    1.3616e+02   -3.7827e-01    1.2633e+00
 4.2100e-01    1.3616e+02   -3.8085e-01    1.2634e+00
 4.2200e-01    1.3617e+02   -3.8258e-01    1.2633e+00
 4.2300e-01    1.3620e+02   -3.8317e-01    1.2629e+00
 4.2400e-01    1.3625e+02   -3.8252e-01    1.2621e+00
 4.2500e-01    1.3632e+02   -3.8059e-01    1.2610e+00
 4.2600e-01    1.3641e+02   -3.7760e-01    1.2597e+00
 4.2700e-01    1.3651e+02   -3.7384e-01    1.2582e+00
 4.2800e-01    1.3662e+02   -3.6976e-01    1.2566e+00
 4.2900e-01    1.3673e+02   -3.6586e-01    1.2550e+00
 4.3000e-01    1.3682e+02   -3.6263e-01    1.2536e+00
 4.3100e-01    1.3689e+02   -3.6054e-01    1.2524e+00
 4.3200e-01    1.3694e+02   -3.5988e-01    1.2517e+00
 4.3300e-01    1.3697e+02   -3.6065e-01    1.2513e+00
 4.3400e-01    1.3697e+02   -3.6265e-01    1.2512e+00
 4.3500e-01    1.3696e+02   -3.6561e-01    1.2513e+00
 4.3600e-01    1.3693e+02   -3.6898e-01    1.2516e+00
 4.3700e-01    1.3692e+02   -3.7221e-01    1.2519e+00
 4.3800e-01    1.3691e+02   -3.7480e-01    1.2520e+00
 4.3900e-01    1.3691e+02   -3.7640e-01    1.2519e+00
 4.4000e-01    1.3694e+02   -3.7677e-01    1.2514e+00
 4.4100e-01    1.3700e+02   -3.7586e-01    1.2506e+00
 4.4200e-01    1.3707e+02   -3.7376e-01    1.2495e+00
 4.4300e-01    1.3716e+02   -3.7066e-01    1.2482e+00
 4.4400e-01    1.3726e+02   -3.6690e-01    1.2467e+00
 4.4500e-01    1.3736e+02   -3.6299e-01    1.2451e+00
 4.4600e-01    1.3746e+02   -3.5948e-01    1.2436e+00
 4.4700e-01    1.3754e+02   -3.5687e-01    1.2423e+00
 4.4800e-01    1.3760e+02   -3.5556e-01    1.2414e+00
 4.4900e-01    1.3764e+02   -3.5571e-01    1.2408e+00
 4.5000e-01    1.3765e+02   -3.5720e-01    1.2407e+00
 4.5100e-01    1.3765e+02   -3.5979e-01    1.2408e+00
 4.5200e-01    1.3763e+02   -3.6283e-01    1.2410e+00
 4.5300e-01    1.3762e+02   -3.6579e-01    1.2411e+00
 4.5400e-01    1.3761e+02   -3.6830e-01    1.2412e+00
 4.5500e-01    1.3761e+02   -3.7002e-01    1.2411e+00
 4.5600e-01    1.3764e+02   -3.7059e-01    1.2407e+00
 4.5700e-01    1.3769e+02   -3.6994e-01    1.2401e+00
 4.5800e-01    1.3775e+02   -3.6815e-01    1.2391e+00
 4.5900e-01    1.3784e+02   -3.6535e-01    1.2378e+00
 4.6000e-01    1.3793e+02   -3.6187e-01    1.2364e+00
 4.6100e-01    1.3803e+02   -3.5819e-01    1.2349e+00
 4.6200e-01    1.3813e+02   -3.5482e-01    1.2334e+00
 4.6300e-01    1.3821e+02   -3.5228e-01    1.2322e+00
 4.6400e-01    1.3826e+02   -3.5090e-01    1.2313e+00
 4.6500e-01    1.3830e+02   -3.5094e-01    1.2308e+00
 4.6600e-01    1.3831e+02   -3.5233e-01    1.2305e+00
 4.6700e-01    1.3831e+02   -3.5468e-01    1.2306e+00
 4.6800e-01    1.3829e+02   -3.5761e-01    1.2308e+00
 4.6900e-01    1.3828e+02   -3.6057e-01    1.2310e+00
 4.7000e-01    1.3827e+02   -3.6300e-01    1.2311e+00
 4.7100e-01    1.3828e+02   -3.6449e-01    1.2310e+00
 4.7200e-01    1.3831e+02   -3.6477e-01    1.2306e+00
 4.7300e-01    1.3836e+02   -3.6375e-01    1.2298e+00
 4.7400e-01    1.3844e+02   -3.6156e-01    1.2287e+00
 4.7500e-01    1.3853e+02   -3.5835e-01    1.2273e+00
 4.7600e-01    1.3862e+02   -3.5456e-01    1.2258e+00
 4.7700e-01    1.3872e+02   -3.5077e-01    1.2243e+00
 4.7800e-01    1.3881e+02   -3.4750e-01    1.2229e+00
 4.7900e-01    1.3888e+02   -3.4528e-01    1.2218e+00
 4.8000e-01    1.3893e+02   -3.4456e-01    1.2210e+00
 4.8100e-01    1.3895e+02   -3.4531e-01    1.2206e+00
 4.8200e-01    1.3895e+02   -3.4739e-01    1.2206e+00
 4.8300e-01    1.3893e+02   -3.5040e-01    1.2209e+00
 4.8400e-01    1.3891e+02   -3.5366e-01    1.2212e+00
 4.8500e-01    1.3889e+02   -3.5660e-01    1.2214e+00
 4.8600e-01    1.3889e+02   -3.5876e-01    1.2215e+00
 4.8700e-01    1.3890e+02   -3.5978e-01    1.2212e+00
 4.8800e-01    1.3894e+02   -3.5947e-01    1.2206e+00
 4.8900e-01    1.3900e+02   -3.5777e-01    1.2196e+00
 4.9000e-01    1.3908e+02   -3.5494e-01    1.2184e+00
 4.9100e-01    1.3918e+02   -3.5133e-01    1.2169e+00
 4.9200e-01    1.3928e+02   -3.4742e-01    1.2154e+00
 4.9300e-01    1.3937e+02   -3.4387e-01    1.2140e+00
 4.9400e-01    1.3945e+02   -3.4132e-01    1.2128e+00
 4.9500e-01    1.3950e+02   -3.4016e-01    1.2119e+00
 4.9600e-01    1.3953e+02   -3.4063e-01    1.2115e+00
 4.9700e-01    1.3953e+02   -3.4256e-01    1.2114e+00
 4.9800e-01    1.3952e+02   -3.4543e-01    1.2117e+00
 4.9900e-01    1.3950e+02   -3.4868e-01    1.2119e+00
 5.0000e-01    1.3949e+02   -3.5174e-01    1.2122e+00
 5.0100e-01    1.3948e+02   -3.5404e-01    1.2123e+00
 5.0200e-01    1.3950e+02   -3.5515e-01    1.2121e+00
 5.0300e-01    1.3953e+02   -3.5483e-01    1.2115e+00
 5.0400e-01    1.3959e+02   -3.5303e-01    1.2106e+00
 5.0500e-01    1.3968e+02   -3.4998e-01    1.2093e+00
 5.0600e-01    1.3977e+02   -3.4612e-01    1.2078e+00
 5.0700e-01    1.3987e+02   -3.4207e-01    1.2063e+00
 5.0800e-01    1.3996e+02   -3.3851e-01    1.2048e+00
 5.0900e-01    1.4003e+02   -3.3606e-01    1.2037e+00
 5.1000e-01    1.4008e+02   -3.3515e-01    1.2029e+00
 5.1100e-01    1.4010e+02   -3.3590e-01    1.2026e+00
 5.1200e-01    1.4009e+02   -3.3806e-01    1.2026e+00
 5.1300e-01    1.4007e+02   -3.4118e-01    1.2029e+00
 5.1400e-01    1.4005e+02   -3.4460e-01    1.2033e+00
 5.1500e-01    1.4003e+02   -3.4761e-01    1.2036e+00
 5.1600e-01    1.4003e+02   -3.4968e-01    1.2036e+00
 5.1700e-01    1.4005e+02   -3.5043e-01    1.2033e+00
 5.1800e-01    1.4009e+02   -3.4973e-01    1.2027e+00
 5.1900e-01    1.4015e+02   -3.4759e-01    1.2016e+00
 5.2000e-01    1.4023e+02   -3.4433e-01    1.2003e+00
 5.2100e-01    1.4033e+02   -3.4043e-01    1.1988e+00
 5.2200e-01    1.4042e+02   -3.3659e-01    1.1974e+00
 5.2300e-01    1.4049e+02   -3.3349e-01    1.1961e+00
 5.2400e-01    1.4055e+02   -3.3174e-01    1.1951e+00
 5.2500e-01    1.4058e+02   -3.3167e-01    1.1945e+00
 5.2600e-01    1.4059e+02   -3.3326e-01    1.1945e+00
 5.2700e-01    1.4057e+02   -3.3614e-01    1.1947e+00
 5.2800e-01    1.4054e+02   -3.3963e-01    1.1950e+00
 5.2900e-01    1.4052e+02   -3.4306e-01    1.1954e+00
 5.3000e-01    1.4050e+02   -3.4585e-01    1.1956e+00
 5.3100e-01    1.4051e+02   -3.4745e-01    1.1955e+00
 5.3200e-01    1.4053e+02   -3.4757e-01    1.1951e+00
 5.3300e-01    1.4059e+02   -3.4616e-01    1.1943e+00
 5.3400e-01    1.4066e+02   -3.4338e-01    1.1931e+00
 5.3500e-01    1.4076e+02   -3.3962e-01    1.1917e+00
 5.3600e-01    1.4085e+02   -3.3548e-01    1.1901e+00
 5.3700e-01    1.4094e+02   -3.3167e-01    1.1887e+00
 5.3800e-01    1.4102e+02   -3.2893e-01    1.1875e+00
 5.3900e-01    1.4106e+02   -3.2781e-01    1.1867e+00
 5.4000e-01    1.4108e+02   -3.2848e-01    1.1864e+00
 5.4100e-01    1.4107e+02   -3.3080e-01    1.1865e+00
 5.4200e-01    1.4105e+02   -3.3418e-01    1.1869e+00
 5.4300e-01    1.4102e+02   -3.3788e-01    1.1873e+00
 5.4400e-01    1.4100e+02   -3.4118e-01    1.1877e+00
 5.4500e-01    1.4099e+02   -3.4342e-01    1.1878e+00
 5.4600e-01    1.4101e+02   -3.4419e-01    1.1876e+00
 5.4700e-01    1.4106e+02   -3.4330e-01    1.1869e+00
 5.4800e-01    1.4113e+02   -3.4077e-01    1.1857e+00
 5.4900e-01    1.4122e+02   -3.3700e-01    1.1843e+00
 5.5000e-01    1.4131e+02   -3.3264e-01    1.1827e+00
 5.5100e-01    1.4141e+02   -3.2853e-01    1.1812e+00
 5.5200e-01    1.4148e+02   -3.2544e-01    1.1799e+00
 5.5300e-01    1.4153e+02   -3.2407e-01    1.1791e+00
 5.5400e-01    1.4155e+02   -3.2471e-01    1.1787e+00
 5.5500e-01    1.4154e+02   -3.2721e-01    1.1789e+00
 5.5600e-01    1.4150e+02   -3.3093e-01    1.1794e+00
 5.5700e-01    1.4147e+02   -3.3502e-01    1.1800e+00
 5.5800e-01    1.4144e+02   -3.3870e-01    1.1805e+00
 5.5900e-01    1.4143e+02   -3.4121e-01    1.1807e+00
 5.6000e-01    1.4144e+02   -3.4200e-01    1.1805e+00
 5.6100e-01    1.4149e+02   -3.4095e-01    1.1798e+00
 5.6200e-01    1.4156e+02   -3.3820e-01    1.1786e+00
 5.6300e-01    1.4165e+02   -3.3426e-01    1.1771e+00
 5.6400e-01    1.4175e+02   -3.2978e-01    1.1755e+00
 5.6500e-01    1.4184e+02   -3.2564e-01    1.1740e+00
 5.6600e-01    1.4191e+02   -3.2267e-01    1.1728e+00
 5.6700e-01    1.4196e+02   -3.2149e-01    1.1720e+00
 5.6800e-01    1.4198e+02   -3.2234e-01    1.1717e+00
 5.6900e-01    1.4197e+02   -3.2488e-01    1.1719e+00
 5.7000e-01    1.4194e+02   -3.2860e-01    1.1724e+00
 5.7100e-01    1.4190e+02   -3.3261e-01    1.1730e+00
 5.7200e-01    1.4188e+02   -3.3595e-01    1.1733e+00
 5.7300e-01    1.4187e+02   -3.3801e-01    1.1734e+00
 5.7400e-01    1.4189e+02   -3.3831e-01    1.1731e+00
 5.7500e-01    1.4195e+02   -3.3678e-01    1.1722e+00
 5.7600e-01    1.4202e+02   -3.3355e-01    1.1709e+00
 5.7700e-01    1.4212e+02   -3.2916e-01    1.1694e+00
 5.7800e-01    1.4222e+02   -3.2446e-01    1.1678e+00
 5.7900e-01    1.4231e+02   -3.2032e-01    1.1663e+00
 5.8000e-01    1.4238e+02   -3.1763e-01    1.1651e+00
 5.8100e-01    1.4242e+02   -3.1702e-01    1.1645e+00
 5.8200e-01    1.4242e+02   -3.1862e-01    1.1644e+00
 5.8300e-01    1.4239e+02   -3.2200e-01    1.1649e+00
 5.8400e-01    1.4235e+02   -3.2629e-01    1.1655e+00
 5.8500e-01    1.4231e+02   -3.3055e-01    1.1662e+00
 5.8600e-01    1.4229e+02   -3.3388e-01    1.1666e+00
 5.8700e-01    1.4228e+02   -3.3558e-01    1.1666e+00
 5.8800e-01    1.4231e+02   -3.3537e-01    1.1661e+00
 5.8900e-01    1.4237e+02   -3.3323e-01    1.1652e+00
 5.9000e-01    1.4245e+02   -3.2947e-01    1.1638e+00
 5.9100e-01    1.4255e+02   -3.2481e-01    1.1621e+00
 5.9200e-01    1.4265e+02   -3.2017e-01    1.1605e+00
 5.9300e-01    1.4273e+02   -3.1659e-01    1.1591e+00
 5.9400e-01    1.4278e+02   -3.1490e-01    1.1582e+00
 5.9500e-01    1.4279e+02   -3.1546e-01    1.1579e+00
 5.9600e-01    1.4278e+02   -3.1805e-01    1.1581e+00
 5.9700e-01    1.4275e+02   -3.2192e-01    1.1586e+00
 5.9800e-01    1.4271e+02   -3.2616e-01    1.1593e+00
 5.9900e-01    1.4268e+02   -3.2970e-01    1.1598e+00
 6.0000e-01    1.4267e+02   -3.3180e-01    1.1599e+00
 6.0100e-01    1.4269e+02   -3.3202e-01    1.1595e+00
 6.0200e-01    1.4274e+02   -3.3025e-01    1.1586e+00
 6.0300e-01    1.4282e+02   -3.2681e-01    1.1573e+00
 6.0400e-01    1.4291e+02   -3.2238e-01    1.1557e+00
 6.0500e-01    1.4300e+02   -3.1784e-01    1.1542e+00
 6.0600e-01    1.4308e+02   -3.1426e-01    1.1528e+00
 6.0700e-01    1.4313e+02   -3.1246e-01    1.1519e+00
 6.0800e-01    1.4314e+02   -3.1300e-01    1.1516e+00
 6.0900e-01    1.4313e+02   -3.1563e-01    1.1518e+00
 6.1000e-01    1.4309e+02   -3.1963e-01    1.1524e+00
 6.1100e-01    1.4305e+02   -3.2401e-01    1.1531e+00
 6.1200e-01    1.4301e+02   -3.2776e-01    1.1536e+00
 6.1300e-01    1.4300e+02   -3.3010e-01    1.1538e+00
 6.1400e-01    1.4302e+02   -3.3052e-01    1.1535e+00
 6.1500e-01    1.4307e+02   -3.2897e-01    1.1528e+00
 6.1600e-01    1.4314e+02   -3.2573e-01    1.1515e+00
 6.1700e-01    1.4323e+02   -3.2138e-01    1.1500e+00
 6.1800e-01    1.4332e+02   -3.1693e-01    1.1484e+00
 6.1900e-01    1.4339e+02   -3.1340e-01    1.1470e+00
 6.2000e-01    1.4344e+02   -3.1162e-01    1.1461e+00
 6.2100e-01    1.4346e+02   -3.1198e-01    1.1458e+00
 6.2200e-01    1.4345e+02   -3.1428e-01    1.1460e+00
 6.2300e-01    1.4342e+02   -3.1790e-01    1.1465e+00
 6.2400e-01    1.4338e+02   -3.2185e-01    1.1471e+00
 6.2500e-01    1.4335e+02   -3.2516e-01    1.1475e+00
 6.2600e-01    1.4335e+02   -3.2712e-01    1.1477e+00
 6.2700e-01    1.4337e+02   -3.2728e-01    1.1473e+00
 6.2800e-01    1.4342e+02   -3.2556e-01    1.1465e+00
 6.2900e-01    1.4349e+02   -3.2230e-01    1.1452e+00
 6.3000e-01    1.4358e+02   -3.1808e-01    1.1437e+00
 6.3100e-01    1.4367e+02   -3.1390e-01    1.1422e+00
 6.3200e-01    1.4374e+02   -3.1071e-01    1.1410e+00
 6.3300e-01    1.4379e+02   -3.0921e-01    1.1401e+00
 6.3400e-01    1.4380e+02   -3.0974e-01    1.1398e+00
 6.3500e-01    1.4379e+02   -3.1207e-01    1.1400e+00
 6.3600e-01    1.4376e+02   -3.1547e-01    1.1405e+00
 6.3700e-01    1.4373e+02   -3.1910e-01    1.1410e+00
 6.3800e-01    1.4371e+02   -3.2205e-01    1.1414e+00
 6.3900e-01    1.4370e+02   -3.2373e-01    1.1414e+00
 6.4000e-01    1.4372e+02   -3.2373e-01    1.1410e+00
 6.4100e-01    1.4377e+02   -3.2208e-01    1.1402e+00
 6.4200e-01    1.4383e+02   -3.1905e-01    1.1390e+00
 6.4300e-01    1.4391e+02   -3.1521e-01    1.1376e+00
 6.4400e-01    1.4399e+02   -3.1148e-01    1.1362e+00
 6.4500e-01    1.4405e+02   -3.0876e-01    1.1351e+00
 6.4600e-01    1.4409e+02   -3.0767e-01    1.1344e+00
 6.4700e-01    1.4410e+02   -3.0850e-01    1.1342e+00
 6.4800e-01    1.4409e+02   -3.1093e-01    1.1345e+00
 6.4900e-01    1.4406e+02   -3.1429e-01    1.1349e+00
 6.5000e-01    1.4403e+02   -3.1770e-01    1.1354e+00
 6.5100e-01    1.4401e+02   -3.2032e-01    1.1357e+00
 6.5200e-01    1.4402e+02   -3.2157e-01    1.1357e+00
 6.5300e-01    1.4404e+02   -3.2116e-01    1.1352e+00
 6.5400e-01    1.4410e+02   -3.1910e-01    1.1343e+00
 6.5500e-01    1.4417e+02   -3.1578e-01    1.1330e+00
 6.5600e-01    1.4425e+02   -3.1196e-01    1.1316e+00
 6.5700e-01    1.4432e+02   -3.0848e-01    1.1304e+00
 6.5800e-01    1.4438e+02   -3.0621e-01    1.1294e+00
 6.5900e-01    1.4441e+02   -3.0573e-01    1.1289e+00
 6.6000e-01    1.4441e+02   -3.0708e-01    1.1288e+00
 6.6100e-01    1.4439e+02   -3.0990e-01    1.1291e+00
 6.6200e-01    1.4436e+02   -3.1340e-01    1.1297e+00
 6.6300e-01    1.4433e+02   -3.1672e-01    1.1301e+00
 6.6400e-01    1.4432e+02   -3.1900e-01    1.1303e+00
 6.6500e-01    1.4433e+02   -3.1962e-01    1.1301e+00
 6.6600e-01    1.4437e+02   -3.1845e-01    1.1295e+00
 6.6700e-01    1.4444e+02   -3.1566e-01    1.1284e+00
 6.6800e-01    1.4452e+02   -3.1185e-01    1.1270e+00
 6.6900e-01    1.4460e+02   -3.0780e-01    1.1256e+00
 6.7000e-01    1.4467e+02   -3.0449e-01    1.1243e+00
 6.7100e-01    1.4472e+02   -3.0272e-01    1.1234e+00
 6.7200e-01    1.4474e+02   -3.0294e-01    1.1231e+00
 6.7300e-01    1.4473e+02   -3.0506e-01    1.1233e+00
 6.7400e-01    1.4470e+02   -3.0851e-01    1.1238e+00
 6.7500e-01    1.4466e+02   -3.1239e-01    1.1244e+00
 6.7600e-01    1.4463e+02   -3.1566e-01    1.1249e+00
 6.7700e-01    1.4463e+02   -3.1756e-01    1.1250e+00
 6.7800e-01    1.4465e+02   -3.1766e-01    1.1247e+00
 6.7900e-01    1.4470e+02   -3.1581e-01    1.1239e+00
 6.8000e-01    1.4477e+02   -3.1235e-01    1.1226e+00
 6.8100e-01    1.4486e+02   -3.0805e-01    1.1212e+00
 6.8200e-01    1.4494e+02   -3.0390e-01    1.1197e+00
 6.8300e-01    1.4501e+02   -3.0094e-01    1.1186e+00
 6.8400e-01    1.4504e+02   -2.9993e-01    1.1179e+00
 6.8500e-01    1.4504e+02   -3.0113e-01    1.1179e+00
 6.8600e-01    1.4502e+02   -3.0422e-01    1.1183e+00
 6.8700e-01    1.4498e+02   -3.0827e-01    1.1189e+00
 6.8800e-01    1.4494e+02   -3.1221e-01    1.1196e+00
 6.8900e-01    1.4491e+02   -3.1509e-01    1.1200e+00
 6.9000e-01    1.4492e+02   -3.1621e-01    1.1199e+00
 6.9100e-01    1.4495e+02   -3.1525e-01    1.1193e+00
 6.9200e-01    1.4501e+02   -3.1245e-01    1.1182e+00
 6.9300e-01    1.4509e+02   -3.0838e-01    1.1168e+00
 6.9400e-01    1.4518e+02   -3.0394e-01    1.1153e+00
 6.9500e-01    1.4525e+02   -3.0029e-01    1.1140e+00
 6.9600e-01    1.4529e+02   -2.9850e-01    1.1132e+00
 6.9700e-01    1.4530e+02   -2.9899e-01    1.1129e+00
 6.9800e-01    1.4529e+02   -3.0162e-01    1.1133e+00
 6.9900e-01    1.4525e+02   -3.0557e-01    1.1139e+00
 7.0000e-01    1.4521e+02   -3.0973e-01    1.1146e+00
 7.0100e-01    1.4518e+02   -3.1304e-01    1.1151e+00
 7.0200e-01    1.4517e+02   -3.1466e-01    1.1152e+00
 7.0300e-01    1.4520e+02   -3.1416e-01    1.1147e+00
 7.0400e-01    1.4526e+02   -3.1159e-01    1.1137e+00
 7.0500e-01    1.4534e+02   -3.0743e-01    1.1123e+00
 7.0600e-01    1.4543e+02   -3.0261e-01    1.1107e+00
 7.0700e-01    1.4551e+02   -2.9827e-01    1.1092e+00
 7.0800e-01    1.4557e+02   -2.9567e-01    1.1081e+00
 7.0900e-01    1.4559e+02   -2.9561e-01    1.1078e+00
 7.1000e-01    1.4557e+02   -2.9813e-01    1.1080e+00
 7.1100e-01    1.4553e+02   -3.0247e-01    1.1088e+00
 7.1200e-01    1.4548e+02   -3.0741e-01    1.1097e+00
 7.1300e-01    1.4543e+02   -3.1158e-01    1.1104e+00
 7.1400e-01    1.4542e+02   -3.1398e-01    1.1107e+00
 7.1500e-01    1.4544e+02   -3.1407e-01    1.1104e+00
 7.1600e-01    1.4549e+02   -3.1175e-01    1.1095e+00
 7.1700e-01    1.4557e+02   -3.0747e-01    1.1080e+00
 7.1800e-01    1.4567e+02   -3.0224e-01    1.1064e+00
 7.1900e-01    1.4576e+02   -2.9737e-01    1.1048e+00
 7.2000e-01    1.4582e+02   -2.9423e-01    1.1036e+00
 7.2100e-01    1.4584e+02   -2.9374e-01    1.1031e+00
 7.2200e-01    1.4583e+02   -2.9609e-01    1.1034e+00
 7.2300e-01    1.4578e+02   -3.0052e-01    1.1041e+00
 7.2400e-01    1.4573e+02   -3.0569e-01    1.1051e+00
 7.2500e-01    1.4568e+02   -3.1017e-01    1.1060e+00
 7.2600e-01    1.4566e+02   -3.1286e-01    1.1063e+00
 7.2700e-01    1.4568e+02   -3.1318e-01    1.1061e+00
 7.2800e-01    1.4573e+02   -3.1101e-01    1.1052e+00
 7.2900e-01    1.4581e+02   -3.0680e-01    1.1038e+00
 7.3000e-01    1.4590e+02   -3.0155e-01    1.1021e+00
 7.3100e-01    1.4599e+02   -2.9660e-01    1.1005e+00
 7.3200e-01    1.4605e+02   -2.9337e-01    1.0993e+00
 7.3300e-01    1.4608e+02   -2.9277e-01    1.0988e+00
 7.3400e-01    1.4606e+02   -2.9503e-01    1.0990e+00
 7.3500e-01    1.4602e+02   -2.9935e-01    1.0998e+00
 7.3600e-01    1.4596e+02   -3.0438e-01    1.1008e+00
 7.3700e-01    1.4591e+02   -3.0867e-01    1.1016e+00
 7.3800e-01    1.4589e+02   -3.1112e-01    1.1019e+00
 7.3900e-01    1.4591e+02   -3.1114e-01    1.1016e+00
 7.4000e-01    1.4596e+02   -3.0870e-01    1.1006e+00
 7.4100e-01    1.4605e+02   -3.0437e-01    1.0991e+00
 7.4200e-01    1.4614e+02   -2.9919e-01    1.0974e+00
 7.4300e-01    1.4622e+02   -2.9457e-01    1.0959e+00
 7.4400e-01    1.4628e+02   -2.9190e-01    1.0949e+00
 7.4500e-01    1.4629e+02   -2.9198e-01    1.0946e+00
 7.4600e-01    1.4627e+02   -2.9481e-01    1.0949e+00
 7.4700e-01    1.4622e+02   -2.9941e-01    1.0957e+00
 7.4800e-01    1.4617e+02   -3.0443e-01    1.0967e+00
 7.4900e-01    1.4613e+02   -3.0840e-01    1.0974e+00
 7.5000e-01    1.4612e+02   -3.1029e-01    1.0976e+00
 7.5100e-01    1.4615e+02   -3.0960e-01    1.0971e+00
 7.5200e-01    1.4621e+02   -3.0643e-01    1.0960e+00
 7.5300e-01    1.4630e+02   -3.0146e-01    1.0944e+00
 7.5400e-01    1.4640e+02   -2.9594e-01    1.0927e+00
 7.5500e-01    1.4648e+02   -2.9138e-01    1.0911e+00
 7.5600e-01    1.4653e+02   -2.8922e-01    1.0903e+00
 7.5700e-01    1.4653e+02   -2.9021e-01    1.0902e+00
 7.5800e-01    1.4650e+02   -2.9396e-01    1.0908e+00
 7.5900e-01    1.4644e+02   -2.9925e-01    1.0918e+00
 7.6000e-01    1.4638e+02   -3.0446e-01    1.0928e+00
 7.6100e-01    1.4634e+02   -3.0820e-01    1.0935e+00
 7.6200e-01    1.4634e+02   -3.0954e-01    1.0935e+00
 7.6300e-01    1.4638e+02   -3.0809e-01    1.0928e+00
 7.6400e-01    1.4645e+02   -3.0420e-01    1.0915e+00
 7.6500e-01    1.4655e+02   -2.9870e-01    1.0898e+00
 7.6600e-01    1.4665e+02   -2.9306e-01    1.0881e+00
 7.6700e-01    1.4673e+02   -2.8886e-01    1.0867e+00
 7.6800e-01    1.4676e+02   -2.8744e-01    1.0860e+00
 7.6900e-01    1.4676e+02   -2.8924e-01    1.0862e+00
 7.7000e-01    1.4671e+02   -2.9360e-01    1.0870e+00
 7.7100e-01    1.4665e+02   -2.9908e-01    1.0880e+00
 7.7200e-01    1.4660e+02   -3.0404e-01    1.0890e+00
 7.7300e-01    1.4657e+02   -3.0708e-01    1.0895e+00
 7.7400e-01    1.4658e+02   -3.0743e-01    1.0893e+00
 7.7500e-01    1.4663e+02   -3.0502e-01    1.0884e+00
 7.7600e-01    1.4672e+02   -3.0043e-01    1.0869e+00
 7.7700e-01    1.4681e+02   -2.9473e-01    1.0851e+00
 7.7800e-01    1.4690e+02   -2.8953e-01    1.0835e+00
 7.7900e-01    1.4696e+02   -2.8647e-01    1.0824e+00
 7.8000e-01    1.4698e+02   -2.8654e-01    1.0821e+00
 7.8100e-01    1.4695e+02   -2.8962e-01    1.0826e+00
 7.8200e-01    1.4690e+02   -2.9457e-01    1.0835e+00
 7.8300e-01    1.4685e+02   -2.9983e-01    1.0846e+00
 7.8400e-01    1.4681e+02   -3.0382e-01    1.0853e+00
 7.8500e-01    1.4680e+02   -3.0548e-01    1.0855e+00
 7.8600e-01    1.4683e+02   -3.0433e-01    1.0849e+00
 7.8700e-01    1.4690e+02   -3.0066e-01    1.0836e+00
 7.8800e-01    1.4700e+02   -2.9540e-01    1.0820e+00
 7.8900e-01    1.4709e+02   -2.9002e-01    1.0804e+00
 7.9000e-01    1.4716e+02   -2.8609e-01    1.0790e+00
 7.9100e-01    1.4719e+02   -2.8490e-01    1.0784e+00
 7.9200e-01    1.4718e+02   -2.8695e-01    1.0787e+00
 7.9300e-01    1.4714e+02   -2.9136e-01    1.0795e+00
 7.9400e-01    1.4708e+02   -2.9671e-01    1.0806e+00
 7.9500e-01    1.4704e+02   -3.0133e-01    1.0815e+00
 7.9600e-01    1.4702e+02   -3.0397e-01    1.0819e+00
 7.9700e-01    1.4704e+02   -3.0395e-01    1.0816e+00
 7.9800e-01    1.4709e+02   -3.0117e-01    1.0806e+00
 7.9900e-01    1.4718e+02   -2.9625e-01    1.0790e+00
 8.0000e-01    1.4728e+02   -2.9046e-01    1.0772e+00
 8.0100e-01    1.4736e+02   -2.8550e-01    1.0756e+00
 8.0200e-01    1.4742e+02   -2.8295e-01    1.0746e+00
 8.0300e-01    1.4742e+02   -2.8377e-01    1.0745e+00
 8.0400e-01    1.4738e+02   -2.8760e-01    1.0752e+00
 8.0500e-01    1.4732e+02   -2.9312e-01    1.0763e+00
 8.0600e-01    1.4726e+02   -2.9860e-01    1.0774e+00
 8.0700e-01    1.4722e+02   -3.0238e-01    1.0781e+00
