PROFILES: ELECTRIC POTENTIAL phi, MACH NUMBER U_z/cs, MACH NUMBER U_Bdir/c_s 
distance(mm)    phi(V)      U_z/cs(-)      U_Bdir/c_s(-)
 4.0600e-01    1.4436e+02   -7.7343e-01    1.0781e+00
 4.0700e-01    1.4437e+02   -7.7338e-01    1.0780e+00
 4.0800e-01    1.4437e+02   -7.7337e-01    1.0779e+00
 4.0900e-01    1.4438e+02   -7.7337e-01    1.0778e+00
 4.1000e-01    1.4438e+02   -7.7341e-01    1.0778e+00
 4.1100e-01    1.4438e+02   -7.7347e-01    1.0777e+00
 4.1200e-01    1.4439e+02   -7.7354e-01    1.0777e+00
 4.1300e-01    1.4439e+02   -7.7360e-01    1.0776e+00
 4.1400e-01    1.4439e+02   -7.7365e-01    1.0776e+00
 4.1500e-01    1.4439e+02   -7.7368e-01    1.0775e+00
 4.1600e-01    1.4440e+02   -7.7367e-01    1.0774e+00
 4.1700e-01    1.4440e+02   -7.7363e-01    1.0773e+00
 4.1800e-01    1.4441e+02   -7.7356e-01    1.0772e+00
 4.1900e-01    1.4442e+02   -7.7350e-01    1.0771e+00
 4.2000e-01    1.4442e+02   -7.7343e-01    1.0769e+00
 4.2100e-01    1.4443e+02   -7.7333e-01    1.0768e+00
 4.2200e-01    1.4444e+02   -7.7322e-01    1.0766e+00
 4.2300e-01    1.4445e+02   -7.7308e-01    1.0764e+00
 4.2400e-01    1.4446e+02   -7.7291e-01    1.0762e+00
 4.2500e-01    1.4447e+02   -7.7270e-01    1.0760e+00
 4.2600e-01    1.4449e+02   -7.7246e-01    1.0757e+00
 4.2700e-01    1.4450e+02   -7.7217e-01    1.0755e+00
 4.2800e-01    1.4452e+02   -7.7181e-01    1.0751e+00
 4.2900e-01    1.4454e+02   -7.7139e-01    1.0747e+00
 4.3000e-01    1.4456e+02   -7.7091e-01    1.0743e+00
 4.3100e-01    1.4459e+02   -7.7037e-01    1.0738e+00
 4.3200e-01    1.4461e+02   -7.6977e-01    1.0733e+00
 4.3300e-01    1.4464e+02   -7.6910e-01    1.0728e+00
 4.3400e-01    1.4467e+02   -7.6841e-01    1.0722e+00
 4.3500e-01    1.4470e+02   -7.6768e-01    1.0716e+00
 4.3600e-01    1.4473e+02   -7.6697e-01    1.0710e+00
 4.3700e-01    1.4476e+02   -7.6629e-01    1.0705e+00
 4.3800e-01    1.4479e+02   -7.6565e-01    1.0699e+00
 4.3900e-01    1.4482e+02   -7.6504e-01    1.0694e+00
 4.4000e-01    1.4484e+02   -7.6446e-01    1.0689e+00
 4.4100e-01    1.4487e+02   -7.6391e-01    1.0685e+00
 4.4200e-01    1.4489e+02   -7.6339e-01    1.0680e+00
 4.4300e-01    1.4492e+02   -7.6289e-01    1.0676e+00
 4.4400e-01    1.4494e+02   -7.6246e-01    1.0672e+00
 4.4500e-01    1.4495e+02   -7.6212e-01    1.0669e+00
 4.4600e-01    1.4497e+02   -7.6186e-01    1.0666e+00
 4.4700e-01    1.4498e+02   -7.6169e-01    1.0664e+00
 4.4800e-01    1.4498e+02   -7.6162e-01    1.0663e+00
 4.4900e-01    1.4499e+02   -7.6163e-01    1.0662e+00
 4.5000e-01    1.4499e+02   -7.6169e-01    1.0662e+00
 4.5100e-01    1.4499e+02   -7.6181e-01    1.0662e+00
 4.5200e-01    1.4499e+02   -7.6196e-01    1.0662e+00
 4.5300e-01    1.4499e+02   -7.6215e-01    1.0663e+00
 4.5400e-01    1.4499e+02   -7.6237e-01    1.0663e+00
 4.5500e-01    1.4499e+02   -7.6258e-01    1.0664e+00
 4.5600e-01    1.4498e+02   -7.6282e-01    1.0665e+00
 4.5700e-01    1.4498e+02   -7.6306e-01    1.0666e+00
 4.5800e-01    1.4498e+02   -7.6329e-01    1.0666e+00
 4.5900e-01    1.4498e+02   -7.6350e-01    1.0667e+00
 4.6000e-01    1.4498e+02   -7.6367e-01    1.0668e+00
 4.6100e-01    1.4498e+02   -7.6380e-01    1.0668e+00
 4.6200e-01    1.4498e+02   -7.6387e-01    1.0668e+00
 4.6300e-01    1.4499e+02   -7.6387e-01    1.0667e+00
 4.6400e-01    1.4499e+02   -7.6378e-01    1.0665e+00
 4.6500e-01    1.4500e+02   -7.6362e-01    1.0664e+00
 4.6600e-01    1.4502e+02   -7.6336e-01    1.0661e+00
 4.6700e-01    1.4503e+02   -7.6303e-01    1.0658e+00
 4.6800e-01    1.4505e+02   -7.6262e-01    1.0654e+00
 4.6900e-01    1.4507e+02   -7.6214e-01    1.0650e+00
 4.7000e-01    1.4509e+02   -7.6161e-01    1.0646e+00
 4.7100e-01    1.4512e+02   -7.6104e-01    1.0641e+00
 4.7200e-01    1.4514e+02   -7.6044e-01    1.0636e+00
 4.7300e-01    1.4517e+02   -7.5985e-01    1.0631e+00
 4.7400e-01    1.4519e+02   -7.5925e-01    1.0626e+00
 4.7500e-01    1.4522e+02   -7.5863e-01    1.0621e+00
 4.7600e-01    1.4524e+02   -7.5802e-01    1.0616e+00
 4.7700e-01    1.4527e+02   -7.5744e-01    1.0611e+00
 4.7800e-01    1.4529e+02   -7.5691e-01    1.0607e+00
 4.7900e-01    1.4531e+02   -7.5643e-01    1.0603e+00
 4.8000e-01    1.4532e+02   -7.5601e-01    1.0599e+00
 4.8100e-01    1.4534e+02   -7.5566e-01    1.0596e+00
 4.8200e-01    1.4535e+02   -7.5539e-01    1.0593e+00
 4.8300e-01    1.4536e+02   -7.5520e-01    1.0591e+00
 4.8400e-01    1.4537e+02   -7.5512e-01    1.0590e+00
 4.8500e-01    1.4537e+02   -7.5512e-01    1.0589e+00
 4.8600e-01    1.4537e+02   -7.5522e-01    1.0589e+00
 4.8700e-01    1.4537e+02   -7.5539e-01    1.0589e+00
 4.8800e-01    1.4536e+02   -7.5565e-01    1.0590e+00
 4.8900e-01    1.4535e+02   -7.5598e-01    1.0592e+00
 4.9000e-01    1.4534e+02   -7.5637e-01    1.0594e+00
 4.9100e-01    1.4533e+02   -7.5683e-01    1.0597e+00
 4.9200e-01    1.4531e+02   -7.5734e-01    1.0600e+00
 4.9300e-01    1.4529e+02   -7.5790e-01    1.0603e+00
 4.9400e-01    1.4527e+02   -7.5850e-01    1.0606e+00
 4.9500e-01    1.4526e+02   -7.5912e-01    1.0610e+00
 4.9600e-01    1.4524e+02   -7.5972e-01    1.0614e+00
 4.9700e-01    1.4522e+02   -7.6028e-01    1.0617e+00
 4.9800e-01    1.4521e+02   -7.6078e-01    1.0620e+00
 4.9900e-01    1.4520e+02   -7.6119e-01    1.0622e+00
 5.0000e-01    1.4519e+02   -7.6151e-01    1.0623e+00
 5.0100e-01    1.4518e+02   -7.6174e-01    1.0624e+00
 5.0200e-01    1.4518e+02   -7.6186e-01    1.0624e+00
 5.0300e-01    1.4519e+02   -7.6186e-01    1.0624e+00
 5.0400e-01    1.4519e+02   -7.6173e-01    1.0622e+00
 5.0500e-01    1.4521e+02   -7.6147e-01    1.0620e+00
 5.0600e-01    1.4522e+02   -7.6106e-01    1.0616e+00
 5.0700e-01    1.4525e+02   -7.6051e-01    1.0611e+00
 5.0800e-01    1.4527e+02   -7.5982e-01    1.0606e+00
 5.0900e-01    1.4531e+02   -7.5902e-01    1.0599e+00
 5.1000e-01    1.4534e+02   -7.5809e-01    1.0592e+00
 5.1100e-01    1.4538e+02   -7.5706e-01    1.0584e+00
 5.1200e-01    1.4542e+02   -7.5595e-01    1.0576e+00
 5.1300e-01    1.4547e+02   -7.5478e-01    1.0567e+00
 5.1400e-01    1.4551e+02   -7.5358e-01    1.0558e+00
 5.1500e-01    1.4556e+02   -7.5236e-01    1.0548e+00
 5.1600e-01    1.4560e+02   -7.5117e-01    1.0539e+00
 5.1700e-01    1.4565e+02   -7.5001e-01    1.0530e+00
 5.1800e-01    1.4569e+02   -7.4893e-01    1.0522e+00
 5.1900e-01    1.4572e+02   -7.4794e-01    1.0514e+00
 5.2000e-01    1.4576e+02   -7.4707e-01    1.0508e+00
 5.2100e-01    1.4578e+02   -7.4635e-01    1.0502e+00
 5.2200e-01    1.4581e+02   -7.4578e-01    1.0497e+00
 5.2300e-01    1.4583e+02   -7.4537e-01    1.0493e+00
 5.2400e-01    1.4584e+02   -7.4515e-01    1.0491e+00
 5.2500e-01    1.4584e+02   -7.4510e-01    1.0490e+00
 5.2600e-01    1.4584e+02   -7.4522e-01    1.0490e+00
 5.2700e-01    1.4584e+02   -7.4548e-01    1.0491e+00
 5.2800e-01    1.4583e+02   -7.4586e-01    1.0493e+00
 5.2900e-01    1.4582e+02   -7.4634e-01    1.0496e+00
 5.3000e-01    1.4580e+02   -7.4692e-01    1.0500e+00
 5.3100e-01    1.4578e+02   -7.4758e-01    1.0504e+00
 5.3200e-01    1.4576e+02   -7.4830e-01    1.0508e+00
 5.3300e-01    1.4573e+02   -7.4907e-01    1.0513e+00
 5.3400e-01    1.4571e+02   -7.4987e-01    1.0518e+00
 5.3500e-01    1.4568e+02   -7.5068e-01    1.0523e+00
 5.3600e-01    1.4566e+02   -7.5148e-01    1.0528e+00
 5.3700e-01    1.4564e+02   -7.5225e-01    1.0532e+00
 5.3800e-01    1.4561e+02   -7.5295e-01    1.0537e+00
 5.3900e-01    1.4559e+02   -7.5360e-01    1.0541e+00
 5.4000e-01    1.4558e+02   -7.5415e-01    1.0544e+00
 5.4100e-01    1.4556e+02   -7.5460e-01    1.0547e+00
 5.4200e-01    1.4555e+02   -7.5496e-01    1.0549e+00
 5.4300e-01    1.4555e+02   -7.5522e-01    1.0550e+00
 5.4400e-01    1.4555e+02   -7.5535e-01    1.0550e+00
 5.4500e-01    1.4555e+02   -7.5537e-01    1.0550e+00
 5.4600e-01    1.4555e+02   -7.5527e-01    1.0548e+00
 5.4700e-01    1.4556e+02   -7.5504e-01    1.0546e+00
 5.4800e-01    1.4558e+02   -7.5466e-01    1.0543e+00
 5.4900e-01    1.4560e+02   -7.5417e-01    1.0539e+00
 5.5000e-01    1.4562e+02   -7.5356e-01    1.0534e+00
 5.5100e-01    1.4565e+02   -7.5284e-01    1.0528e+00
 5.5200e-01    1.4568e+02   -7.5204e-01    1.0521e+00
 5.5300e-01    1.4571e+02   -7.5120e-01    1.0515e+00
 5.5400e-01    1.4574e+02   -7.5035e-01    1.0508e+00
 5.5500e-01    1.4577e+02   -7.4950e-01    1.0501e+00
 5.5600e-01    1.4580e+02   -7.4868e-01    1.0495e+00
 5.5700e-01    1.4583e+02   -7.4793e-01    1.0489e+00
 5.5800e-01    1.4586e+02   -7.4720e-01    1.0483e+00
 5.5900e-01    1.4588e+02   -7.4652e-01    1.0478e+00
 5.6000e-01    1.4591e+02   -7.4591e-01    1.0473e+00
 5.6100e-01    1.4593e+02   -7.4534e-01    1.0468e+00
 5.6200e-01    1.4595e+02   -7.4483e-01    1.0464e+00
 5.6300e-01    1.4597e+02   -7.4442e-01    1.0461e+00
 5.6400e-01    1.4599e+02   -7.4411e-01    1.0458e+00
 5.6500e-01    1.4600e+02   -7.4390e-01    1.0456e+00
 5.6600e-01    1.4600e+02   -7.4380e-01    1.0454e+00
 5.6700e-01    1.4601e+02   -7.4381e-01    1.0454e+00
 5.6800e-01    1.4601e+02   -7.4390e-01    1.0454e+00
 5.6900e-01    1.4601e+02   -7.4407e-01    1.0454e+00
 5.7000e-01    1.4600e+02   -7.4430e-01    1.0455e+00
 5.7100e-01    1.4599e+02   -7.4457e-01    1.0456e+00
 5.7200e-01    1.4598e+02   -7.4489e-01    1.0458e+00
 5.7300e-01    1.4597e+02   -7.4525e-01    1.0460e+00
 5.7400e-01    1.4596e+02   -7.4565e-01    1.0462e+00
 5.7500e-01    1.4595e+02   -7.4608e-01    1.0465e+00
 5.7600e-01    1.4594e+02   -7.4655e-01    1.0467e+00
 5.7700e-01    1.4592e+02   -7.4706e-01    1.0470e+00
 5.7800e-01    1.4591e+02   -7.4757e-01    1.0473e+00
 5.7900e-01    1.4590e+02   -7.4808e-01    1.0476e+00
 5.8000e-01    1.4588e+02   -7.4856e-01    1.0479e+00
 5.8100e-01    1.4587e+02   -7.4900e-01    1.0481e+00
 5.8200e-01    1.4586e+02   -7.4938e-01    1.0483e+00
 5.8300e-01    1.4585e+02   -7.4967e-01    1.0485e+00
 5.8400e-01    1.4585e+02   -7.4987e-01    1.0485e+00
 5.8500e-01    1.4585e+02   -7.4999e-01    1.0486e+00
 5.8600e-01    1.4585e+02   -7.5002e-01    1.0485e+00
 5.8700e-01    1.4585e+02   -7.4998e-01    1.0484e+00
 5.8800e-01    1.4585e+02   -7.4987e-01    1.0483e+00
 5.8900e-01    1.4586e+02   -7.4968e-01    1.0481e+00
 5.9000e-01    1.4587e+02   -7.4942e-01    1.0479e+00
 5.9100e-01    1.4588e+02   -7.4910e-01    1.0476e+00
 5.9200e-01    1.4590e+02   -7.4871e-01    1.0473e+00
 5.9300e-01    1.4591e+02   -7.4828e-01    1.0469e+00
 5.9400e-01    1.4593e+02   -7.4781e-01    1.0465e+00
 5.9500e-01    1.4595e+02   -7.4731e-01    1.0461e+00
 5.9600e-01    1.4597e+02   -7.4677e-01    1.0457e+00
 5.9700e-01    1.4599e+02   -7.4622e-01    1.0452e+00
 5.9800e-01    1.4602e+02   -7.4563e-01    1.0448e+00
 5.9900e-01    1.4604e+02   -7.4505e-01    1.0443e+00
 6.0000e-01    1.4606e+02   -7.4446e-01    1.0438e+00
 6.0100e-01    1.4608e+02   -7.4389e-01    1.0434e+00
 6.0200e-01    1.4611e+02   -7.4336e-01    1.0429e+00
 6.0300e-01    1.4612e+02   -7.4288e-01    1.0426e+00
 6.0400e-01    1.4614e+02   -7.4247e-01    1.0422e+00
 6.0500e-01    1.4616e+02   -7.4212e-01    1.0419e+00
 6.0600e-01    1.4617e+02   -7.4183e-01    1.0416e+00
 6.0700e-01    1.4619e+02   -7.4158e-01    1.0414e+00
 6.0800e-01    1.4620e+02   -7.4141e-01    1.0412e+00
 6.0900e-01    1.4620e+02   -7.4129e-01    1.0411e+00
 6.1000e-01    1.4621e+02   -7.4123e-01    1.0410e+00
 6.1100e-01    1.4621e+02   -7.4123e-01    1.0409e+00
 6.1200e-01    1.4621e+02   -7.4130e-01    1.0409e+00
 6.1300e-01    1.4621e+02   -7.4142e-01    1.0410e+00
 6.1400e-01    1.4621e+02   -7.4159e-01    1.0411e+00
 6.1500e-01    1.4621e+02   -7.4180e-01    1.0412e+00
 6.1600e-01    1.4620e+02   -7.4203e-01    1.0413e+00
 6.1700e-01    1.4620e+02   -7.4225e-01    1.0414e+00
 6.1800e-01    1.4619e+02   -7.4247e-01    1.0415e+00
 6.1900e-01    1.4619e+02   -7.4267e-01    1.0415e+00
 6.2000e-01    1.4619e+02   -7.4282e-01    1.0416e+00
 6.2100e-01    1.4619e+02   -7.4292e-01    1.0416e+00
 6.2200e-01    1.4619e+02   -7.4295e-01    1.0416e+00
 6.2300e-01    1.4619e+02   -7.4293e-01    1.0415e+00
 6.2400e-01    1.4620e+02   -7.4286e-01    1.0414e+00
 6.2500e-01    1.4621e+02   -7.4270e-01    1.0412e+00
 6.2600e-01    1.4622e+02   -7.4247e-01    1.0410e+00
 6.2700e-01    1.4623e+02   -7.4217e-01    1.0407e+00
 6.2800e-01    1.4625e+02   -7.4181e-01    1.0404e+00
 6.2900e-01    1.4626e+02   -7.4140e-01    1.0401e+00
 6.3000e-01    1.4628e+02   -7.4093e-01    1.0397e+00
 6.3100e-01    1.4630e+02   -7.4043e-01    1.0393e+00
 6.3200e-01    1.4632e+02   -7.3990e-01    1.0389e+00
 6.3300e-01    1.4635e+02   -7.3938e-01    1.0384e+00
 6.3400e-01    1.4637e+02   -7.3888e-01    1.0380e+00
 6.3500e-01    1.4639e+02   -7.3841e-01    1.0376e+00
 6.3600e-01    1.4640e+02   -7.3796e-01    1.0373e+00
 6.3700e-01    1.4642e+02   -7.3755e-01    1.0369e+00
 6.3800e-01    1.4644e+02   -7.3720e-01    1.0366e+00
 6.3900e-01    1.4645e+02   -7.3690e-01    1.0364e+00
 6.4000e-01    1.4646e+02   -7.3667e-01    1.0362e+00
 6.4100e-01    1.4647e+02   -7.3649e-01    1.0360e+00
 6.4200e-01    1.4648e+02   -7.3636e-01    1.0358e+00
 6.4300e-01    1.4649e+02   -7.3628e-01    1.0357e+00
 6.4400e-01    1.4649e+02   -7.3624e-01    1.0356e+00
 6.4500e-01    1.4649e+02   -7.3624e-01    1.0356e+00
 6.4600e-01    1.4650e+02   -7.3627e-01    1.0356e+00
 6.4700e-01    1.4650e+02   -7.3633e-01    1.0356e+00
 6.4800e-01    1.4650e+02   -7.3640e-01    1.0356e+00
 6.4900e-01    1.4650e+02   -7.3647e-01    1.0356e+00
 6.5000e-01    1.4650e+02   -7.3654e-01    1.0355e+00
 6.5100e-01    1.4650e+02   -7.3661e-01    1.0355e+00
 6.5200e-01    1.4650e+02   -7.3668e-01    1.0355e+00
 6.5300e-01    1.4650e+02   -7.3673e-01    1.0355e+00
 6.5400e-01    1.4650e+02   -7.3678e-01    1.0355e+00
 6.5500e-01    1.4650e+02   -7.3682e-01    1.0355e+00
 6.5600e-01    1.4650e+02   -7.3687e-01    1.0355e+00
 6.5700e-01    1.4650e+02   -7.3694e-01    1.0355e+00
 6.5800e-01    1.4649e+02   -7.3705e-01    1.0355e+00
 6.5900e-01    1.4649e+02   -7.3718e-01    1.0355e+00
 6.6000e-01    1.4649e+02   -7.3733e-01    1.0356e+00
 6.6100e-01    1.4648e+02   -7.3749e-01    1.0357e+00
 6.6200e-01    1.4648e+02   -7.3765e-01    1.0357e+00
 6.6300e-01    1.4648e+02   -7.3779e-01    1.0358e+00
 6.6400e-01    1.4647e+02   -7.3793e-01    1.0358e+00
 6.6500e-01    1.4647e+02   -7.3808e-01    1.0359e+00
 6.6600e-01    1.4647e+02   -7.3823e-01    1.0359e+00
 6.6700e-01    1.4646e+02   -7.3834e-01    1.0360e+00
 6.6800e-01    1.4646e+02   -7.3843e-01    1.0360e+00
 6.6900e-01    1.4646e+02   -7.3848e-01    1.0360e+00
 6.7000e-01    1.4646e+02   -7.3848e-01    1.0359e+00
 6.7100e-01    1.4647e+02   -7.3843e-01    1.0359e+00
 6.7200e-01    1.4647e+02   -7.3832e-01    1.0357e+00
 6.7300e-01    1.4648e+02   -7.3814e-01    1.0356e+00
 6.7400e-01    1.4649e+02   -7.3791e-01    1.0354e+00
 6.7500e-01    1.4650e+02   -7.3762e-01    1.0351e+00
 6.7600e-01    1.4651e+02   -7.3729e-01    1.0348e+00
 6.7700e-01    1.4652e+02   -7.3693e-01    1.0345e+00
 6.7800e-01    1.4654e+02   -7.3657e-01    1.0342e+00
 6.7900e-01    1.4655e+02   -7.3622e-01    1.0339e+00
 6.8000e-01    1.4656e+02   -7.3591e-01    1.0336e+00
 6.8100e-01    1.4656e+02   -7.3565e-01    1.0334e+00
 6.8200e-01    1.4657e+02   -7.3547e-01    1.0333e+00
 6.8300e-01    1.4657e+02   -7.3536e-01    1.0331e+00
 6.8400e-01    1.4658e+02   -7.3534e-01    1.0331e+00
 6.8500e-01    1.4658e+02   -7.3540e-01    1.0331e+00
 6.8600e-01    1.4657e+02   -7.3555e-01    1.0331e+00
 6.8700e-01    1.4657e+02   -7.3576e-01    1.0332e+00
 6.8800e-01    1.4656e+02   -7.3605e-01    1.0334e+00
 6.8900e-01    1.4655e+02   -7.3639e-01    1.0335e+00
 6.9000e-01    1.4654e+02   -7.3675e-01    1.0338e+00
 6.9100e-01    1.4653e+02   -7.3712e-01    1.0340e+00
 6.9200e-01    1.4652e+02   -7.3749e-01    1.0342e+00
 6.9300e-01    1.4651e+02   -7.3783e-01    1.0344e+00
 6.9400e-01    1.4650e+02   -7.3814e-01    1.0345e+00
 6.9500e-01    1.4650e+02   -7.3838e-01    1.0347e+00
 6.9600e-01    1.4649e+02   -7.3859e-01    1.0348e+00
 6.9700e-01    1.4649e+02   -7.3873e-01    1.0348e+00
 6.9800e-01    1.4649e+02   -7.3881e-01    1.0348e+00
 6.9900e-01    1.4649e+02   -7.3882e-01    1.0348e+00
 7.0000e-01    1.4649e+02   -7.3875e-01    1.0347e+00
 7.0100e-01    1.4650e+02   -7.3862e-01    1.0346e+00
 7.0200e-01    1.4651e+02   -7.3843e-01    1.0344e+00
 7.0300e-01    1.4652e+02   -7.3819e-01    1.0342e+00
 7.0400e-01    1.4653e+02   -7.3792e-01    1.0339e+00
 7.0500e-01    1.4655e+02   -7.3760e-01    1.0337e+00
 7.0600e-01    1.4656e+02   -7.3726e-01    1.0334e+00
 7.0700e-01    1.4658e+02   -7.3687e-01    1.0330e+00
 7.0800e-01    1.4660e+02   -7.3643e-01    1.0327e+00
 7.0900e-01    1.4662e+02   -7.3594e-01    1.0323e+00
 7.1000e-01    1.4664e+02   -7.3540e-01    1.0319e+00
 7.1100e-01    1.4666e+02   -7.3484e-01    1.0314e+00
 7.1200e-01    1.4668e+02   -7.3425e-01    1.0310e+00
 7.1300e-01    1.4671e+02   -7.3368e-01    1.0305e+00
 7.1400e-01    1.4673e+02   -7.3316e-01    1.0301e+00
 7.1500e-01    1.4674e+02   -7.3267e-01    1.0297e+00
 7.1600e-01    1.4676e+02   -7.3224e-01    1.0293e+00
 7.1700e-01    1.4678e+02   -7.3189e-01    1.0290e+00
 7.1800e-01    1.4679e+02   -7.3158e-01    1.0288e+00
 7.1900e-01    1.4680e+02   -7.3135e-01    1.0286e+00
 7.2000e-01    1.4681e+02   -7.3120e-01    1.0284e+00
 7.2100e-01    1.4681e+02   -7.3111e-01    1.0283e+00
 7.2200e-01    1.4681e+02   -7.3109e-01    1.0283e+00
 7.2300e-01    1.4681e+02   -7.3117e-01    1.0283e+00
 7.2400e-01    1.4681e+02   -7.3133e-01    1.0284e+00
 7.2500e-01    1.4680e+02   -7.3154e-01    1.0285e+00
 7.2600e-01    1.4679e+02   -7.3183e-01    1.0286e+00
 7.2700e-01    1.4678e+02   -7.3220e-01    1.0289e+00
 7.2800e-01    1.4677e+02   -7.3265e-01    1.0291e+00
 7.2900e-01    1.4675e+02   -7.3316e-01    1.0294e+00
 7.3000e-01    1.4673e+02   -7.3371e-01    1.0298e+00
 7.3100e-01    1.4671e+02   -7.3431e-01    1.0302e+00
 7.3200e-01    1.4669e+02   -7.3493e-01    1.0306e+00
 7.3300e-01    1.4667e+02   -7.3555e-01    1.0310e+00
 7.3400e-01    1.4665e+02   -7.3620e-01    1.0314e+00
 7.3500e-01    1.4663e+02   -7.3684e-01    1.0318e+00
 7.3600e-01    1.4661e+02   -7.3746e-01    1.0322e+00
 7.3700e-01    1.4659e+02   -7.3805e-01    1.0326e+00
 7.3800e-01    1.4657e+02   -7.3858e-01    1.0329e+00
 7.3900e-01    1.4656e+02   -7.3901e-01    1.0331e+00
 7.4000e-01    1.4655e+02   -7.3932e-01    1.0333e+00
 7.4100e-01    1.4655e+02   -7.3949e-01    1.0334e+00
 7.4200e-01    1.4655e+02   -7.3951e-01    1.0334e+00
 7.4300e-01    1.4656e+02   -7.3936e-01    1.0332e+00
 7.4400e-01    1.4658e+02   -7.3904e-01    1.0330e+00
 7.4500e-01    1.4660e+02   -7.3856e-01    1.0326e+00
 7.4600e-01    1.4662e+02   -7.3795e-01    1.0321e+00
 7.4700e-01    1.4665e+02   -7.3720e-01    1.0316e+00
 7.4800e-01    1.4669e+02   -7.3631e-01    1.0309e+00
 7.4900e-01    1.4673e+02   -7.3529e-01    1.0301e+00
 7.5000e-01    1.4677e+02   -7.3416e-01    1.0293e+00
 7.5100e-01    1.4681e+02   -7.3296e-01    1.0284e+00
 7.5200e-01    1.4686e+02   -7.3171e-01    1.0275e+00
 7.5300e-01    1.4691e+02   -7.3043e-01    1.0265e+00
 7.5400e-01    1.4696e+02   -7.2915e-01    1.0256e+00
 7.5500e-01    1.4700e+02   -7.2788e-01    1.0247e+00
 7.5600e-01    1.4705e+02   -7.2667e-01    1.0238e+00
 7.5700e-01    1.4709e+02   -7.2555e-01    1.0229e+00
 7.5800e-01    1.4713e+02   -7.2456e-01    1.0222e+00
 7.5900e-01    1.4716e+02   -7.2370e-01    1.0215e+00
 7.6000e-01    1.4719e+02   -7.2301e-01    1.0210e+00
 7.6100e-01    1.4721e+02   -7.2249e-01    1.0206e+00
 7.6200e-01    1.4722e+02   -7.2213e-01    1.0203e+00
 7.6300e-01    1.4723e+02   -7.2194e-01    1.0201e+00
 7.6400e-01    1.4724e+02   -7.2190e-01    1.0201e+00
 7.6500e-01    1.4723e+02   -7.2201e-01    1.0201e+00
 7.6600e-01    1.4723e+02   -7.2225e-01    1.0202e+00
 7.6700e-01    1.4722e+02   -7.2263e-01    1.0205e+00
 7.6800e-01    1.4720e+02   -7.2315e-01    1.0208e+00
 7.6900e-01    1.4718e+02   -7.2379e-01    1.0212e+00
 7.7000e-01    1.4715e+02   -7.2457e-01    1.0217e+00
 7.7100e-01    1.4712e+02   -7.2545e-01    1.0223e+00
 7.7200e-01    1.4709e+02   -7.2639e-01    1.0229e+00
 7.7300e-01    1.4706e+02   -7.2736e-01    1.0236e+00
 7.7400e-01    1.4703e+02   -7.2834e-01    1.0242e+00
 7.7500e-01    1.4700e+02   -7.2929e-01    1.0248e+00
 7.7600e-01    1.4697e+02   -7.3020e-01    1.0254e+00
 7.7700e-01    1.4695e+02   -7.3103e-01    1.0260e+00
 7.7800e-01    1.4692e+02   -7.3178e-01    1.0265e+00
 7.7900e-01    1.4691e+02   -7.3241e-01    1.0269e+00
 7.8000e-01    1.4689e+02   -7.3288e-01    1.0272e+00
 7.8100e-01    1.4689e+02   -7.3318e-01    1.0274e+00
 7.8200e-01    1.4689e+02   -7.3329e-01    1.0274e+00
 7.8300e-01    1.4689e+02   -7.3322e-01    1.0273e+00
 7.8400e-01    1.4691e+02   -7.3295e-01    1.0271e+00
 7.8500e-01    1.4693e+02   -7.3249e-01    1.0267e+00
 7.8600e-01    1.4695e+02   -7.3186e-01    1.0263e+00
 7.8700e-01    1.4698e+02   -7.3106e-01    1.0257e+00
 7.8800e-01    1.4702e+02   -7.3009e-01    1.0249e+00
 7.8900e-01    1.4706e+02   -7.2899e-01    1.0241e+00
 7.9000e-01    1.4710e+02   -7.2776e-01    1.0232e+00
 7.9100e-01    1.4715e+02   -7.2642e-01    1.0222e+00
 7.9200e-01    1.4720e+02   -7.2498e-01    1.0212e+00
 7.9300e-01    1.4726e+02   -7.2350e-01    1.0201e+00
 7.9400e-01    1.4731e+02   -7.2205e-01    1.0190e+00
 7.9500e-01    1.4736e+02   -7.2063e-01    1.0180e+00
 7.9600e-01    1.4741e+02   -7.1929e-01    1.0170e+00
 7.9700e-01    1.4745e+02   -7.1806e-01    1.0161e+00
 7.9800e-01    1.4749e+02   -7.1698e-01    1.0153e+00
 7.9900e-01    1.4753e+02   -7.1608e-01    1.0146e+00
 8.0000e-01    1.4755e+02   -7.1538e-01    1.0141e+00
 8.0100e-01    1.4757e+02   -7.1488e-01    1.0137e+00
 8.0200e-01    1.4759e+02   -7.1459e-01    1.0135e+00
 8.0300e-01    1.4759e+02   -7.1451e-01    1.0134e+00
 8.0400e-01    1.4759e+02   -7.1466e-01    1.0135e+00
 8.0500e-01    1.4758e+02   -7.1501e-01    1.0137e+00
 8.0600e-01    1.4756e+02   -7.1558e-01    1.0140e+00
 8.0700e-01    1.4753e+02   -7.1633e-01    1.0145e+00
 8.0800e-01    1.4750e+02   -7.1725e-01    1.0151e+00
 8.0900e-01    1.4747e+02   -7.1834e-01    1.0159e+00
 8.1000e-01    1.4743e+02   -7.1956e-01    1.0167e+00
 8.1100e-01    1.4738e+02   -7.2089e-01    1.0176e+00
 8.1200e-01    1.4734e+02   -7.2228e-01    1.0185e+00
 8.1300e-01    1.4729e+02   -7.2370e-01    1.0195e+00
