PROFILES: ELECTRIC POTENTIAL phi, MACH NUMBER U_z/cs, MACH NUMBER U_Bdir/c_s 
distance(mm)    phi(V)      U_z/cs(-)      U_Bdir/c_s(-)
 4.0600e-01    1.4681e+02   -5.9935e-01    1.1493e+00
 4.0700e-01    1.4691e+02   -5.9664e-01    1.1477e+00
 4.0800e-01    1.4699e+02   -5.9406e-01    1.1461e+00
 4.0900e-01    1.4707e+02   -5.9173e-01    1.1447e+00
 4.1000e-01    1.4714e+02   -5.8980e-01    1.1435e+00
 4.1100e-01    1.4720e+02   -5.8834e-01    1.1425e+00
 4.1200e-01    1.4724e+02   -5.8740e-01    1.1418e+00
 4.1300e-01    1.4727e+02   -5.8704e-01    1.1413e+00
 4.1400e-01    1.4728e+02   -5.8726e-01    1.1412e+00
 4.1500e-01    1.4727e+02   -5.8801e-01    1.1413e+00
 4.1600e-01    1.4725e+02   -5.8922e-01    1.1416e+00
 4.1700e-01    1.4722e+02   -5.9082e-01    1.1422e+00
 4.1800e-01    1.4718e+02   -5.9269e-01    1.1428e+00
 4.1900e-01    1.4714e+02   -5.9473e-01    1.1436e+00
 4.2000e-01    1.4710e+02   -5.9681e-01    1.1443e+00
 4.2100e-01    1.4705e+02   -5.9882e-01    1.1451e+00
 4.2200e-01    1.4702e+02   -6.0064e-01    1.1457e+00
 4.2300e-01    1.4699e+02   -6.0218e-01    1.1462e+00
 4.2400e-01    1.4697e+02   -6.0338e-01    1.1466e+00
 4.2500e-01    1.4696e+02   -6.0420e-01    1.1468e+00
 4.2600e-01    1.4696e+02   -6.0457e-01    1.1467e+00
 4.2700e-01    1.4698e+02   -6.0447e-01    1.1464e+00
 4.2800e-01    1.4701e+02   -6.0388e-01    1.1459e+00
 4.2900e-01    1.4706e+02   -6.0282e-01    1.1451e+00
 4.3000e-01    1.4711e+02   -6.0130e-01    1.1441e+00
 4.3100e-01    1.4719e+02   -5.9937e-01    1.1429e+00
 4.3200e-01    1.4726e+02   -5.9709e-01    1.1415e+00
 4.3300e-01    1.4735e+02   -5.9457e-01    1.1400e+00
 4.3400e-01    1.4744e+02   -5.9191e-01    1.1384e+00
 4.3500e-01    1.4753e+02   -5.8925e-01    1.1368e+00
 4.3600e-01    1.4761e+02   -5.8671e-01    1.1353e+00
 4.3700e-01    1.4769e+02   -5.8442e-01    1.1339e+00
 4.3800e-01    1.4776e+02   -5.8246e-01    1.1327e+00
 4.3900e-01    1.4782e+02   -5.8094e-01    1.1317e+00
 4.4000e-01    1.4786e+02   -5.7991e-01    1.1309e+00
 4.4100e-01    1.4789e+02   -5.7942e-01    1.1304e+00
 4.4200e-01    1.4790e+02   -5.7949e-01    1.1302e+00
 4.4300e-01    1.4790e+02   -5.8008e-01    1.1302e+00
 4.4400e-01    1.4788e+02   -5.8114e-01    1.1305e+00
 4.4500e-01    1.4785e+02   -5.8261e-01    1.1310e+00
 4.4600e-01    1.4782e+02   -5.8438e-01    1.1316e+00
 4.4700e-01    1.4777e+02   -5.8637e-01    1.1324e+00
 4.4800e-01    1.4773e+02   -5.8845e-01    1.1332e+00
 4.4900e-01    1.4768e+02   -5.9053e-01    1.1339e+00
 4.5000e-01    1.4764e+02   -5.9246e-01    1.1347e+00
 4.5100e-01    1.4761e+02   -5.9413e-01    1.1352e+00
 4.5200e-01    1.4758e+02   -5.9544e-01    1.1357e+00
 4.5300e-01    1.4757e+02   -5.9633e-01    1.1359e+00
 4.5400e-01    1.4757e+02   -5.9671e-01    1.1358e+00
 4.5500e-01    1.4759e+02   -5.9654e-01    1.1355e+00
 4.5600e-01    1.4762e+02   -5.9583e-01    1.1349e+00
 4.5700e-01    1.4767e+02   -5.9460e-01    1.1341e+00
 4.5800e-01    1.4773e+02   -5.9287e-01    1.1330e+00
 4.5900e-01    1.4779e+02   -5.9075e-01    1.1317e+00
 4.6000e-01    1.4787e+02   -5.8830e-01    1.1302e+00
 4.6100e-01    1.4796e+02   -5.8567e-01    1.1287e+00
 4.6200e-01    1.4804e+02   -5.8297e-01    1.1271e+00
 4.6300e-01    1.4812e+02   -5.8035e-01    1.1256e+00
 4.6400e-01    1.4820e+02   -5.7794e-01    1.1241e+00
 4.6500e-01    1.4827e+02   -5.7588e-01    1.1229e+00
 4.6600e-01    1.4833e+02   -5.7426e-01    1.1218e+00
 4.6700e-01    1.4837e+02   -5.7313e-01    1.1210e+00
 4.6800e-01    1.4840e+02   -5.7256e-01    1.1205e+00
 4.6900e-01    1.4841e+02   -5.7257e-01    1.1203e+00
 4.7000e-01    1.4841e+02   -5.7313e-01    1.1203e+00
 4.7100e-01    1.4840e+02   -5.7423e-01    1.1206e+00
 4.7200e-01    1.4837e+02   -5.7576e-01    1.1212e+00
 4.7300e-01    1.4833e+02   -5.7762e-01    1.1218e+00
 4.7400e-01    1.4829e+02   -5.7968e-01    1.1226e+00
 4.7500e-01    1.4824e+02   -5.8183e-01    1.1235e+00
 4.7600e-01    1.4819e+02   -5.8392e-01    1.1243e+00
 4.7700e-01    1.4815e+02   -5.8589e-01    1.1250e+00
 4.7800e-01    1.4812e+02   -5.8758e-01    1.1257e+00
 4.7900e-01    1.4809e+02   -5.8889e-01    1.1261e+00
 4.8000e-01    1.4808e+02   -5.8975e-01    1.1263e+00
 4.8100e-01    1.4808e+02   -5.9011e-01    1.1262e+00
 4.8200e-01    1.4810e+02   -5.8993e-01    1.1259e+00
 4.8300e-01    1.4813e+02   -5.8924e-01    1.1254e+00
 4.8400e-01    1.4818e+02   -5.8804e-01    1.1245e+00
 4.8500e-01    1.4824e+02   -5.8637e-01    1.1235e+00
 4.8600e-01    1.4831e+02   -5.8430e-01    1.1222e+00
 4.8700e-01    1.4839e+02   -5.8192e-01    1.1208e+00
 4.8800e-01    1.4847e+02   -5.7934e-01    1.1193e+00
 4.8900e-01    1.4855e+02   -5.7669e-01    1.1178e+00
 4.9000e-01    1.4863e+02   -5.7413e-01    1.1162e+00
 4.9100e-01    1.4871e+02   -5.7177e-01    1.1148e+00
 4.9200e-01    1.4877e+02   -5.6976e-01    1.1136e+00
 4.9300e-01    1.4882e+02   -5.6820e-01    1.1126e+00
 4.9400e-01    1.4886e+02   -5.6719e-01    1.1118e+00
 4.9500e-01    1.4888e+02   -5.6674e-01    1.1114e+00
 4.9600e-01    1.4889e+02   -5.6704e-01    1.1113e+00
 4.9700e-01    1.4887e+02   -5.6792e-01    1.1115e+00
 4.9800e-01    1.4885e+02   -5.6932e-01    1.1120e+00
 4.9900e-01    1.4881e+02   -5.7120e-01    1.1127e+00
 5.0000e-01    1.4876e+02   -5.7341e-01    1.1136e+00
 5.0100e-01    1.4870e+02   -5.7581e-01    1.1146e+00
 5.0200e-01    1.4865e+02   -5.7829e-01    1.1156e+00
 5.0300e-01    1.4859e+02   -5.8065e-01    1.1165e+00
 5.0400e-01    1.4854e+02   -5.8277e-01    1.1174e+00
 5.0500e-01    1.4851e+02   -5.8453e-01    1.1180e+00
 5.0600e-01    1.4848e+02   -5.8583e-01    1.1185e+00
 5.0700e-01    1.4847e+02   -5.8655e-01    1.1186e+00
 5.0800e-01    1.4848e+02   -5.8667e-01    1.1185e+00
 5.0900e-01    1.4850e+02   -5.8616e-01    1.1180e+00
 5.1000e-01    1.4854e+02   -5.8506e-01    1.1172e+00
 5.1100e-01    1.4860e+02   -5.8341e-01    1.1162e+00
 5.1200e-01    1.4867e+02   -5.8129e-01    1.1149e+00
 5.1300e-01    1.4875e+02   -5.7880e-01    1.1135e+00
 5.1400e-01    1.4884e+02   -5.7604e-01    1.1119e+00
 5.1500e-01    1.4893e+02   -5.7314e-01    1.1102e+00
 5.1600e-01    1.4902e+02   -5.7024e-01    1.1086e+00
 5.1700e-01    1.4911e+02   -5.6746e-01    1.1070e+00
 5.1800e-01    1.4919e+02   -5.6495e-01    1.1055e+00
 5.1900e-01    1.4925e+02   -5.6286e-01    1.1043e+00
 5.2000e-01    1.4931e+02   -5.6128e-01    1.1033e+00
 5.2100e-01    1.4934e+02   -5.6029e-01    1.1025e+00
 5.2200e-01    1.4936e+02   -5.5998e-01    1.1022e+00
 5.2300e-01    1.4936e+02   -5.6035e-01    1.1022e+00
 5.2400e-01    1.4934e+02   -5.6138e-01    1.1024e+00
 5.2500e-01    1.4931e+02   -5.6303e-01    1.1031e+00
 5.2600e-01    1.4926e+02   -5.6518e-01    1.1039e+00
 5.2700e-01    1.4920e+02   -5.6768e-01    1.1050e+00
 5.2800e-01    1.4914e+02   -5.7037e-01    1.1061e+00
 5.2900e-01    1.4907e+02   -5.7309e-01    1.1073e+00
 5.3000e-01    1.4901e+02   -5.7570e-01    1.1083e+00
 5.3100e-01    1.4896e+02   -5.7802e-01    1.1093e+00
 5.3200e-01    1.4892e+02   -5.7993e-01    1.1100e+00
 5.3300e-01    1.4889e+02   -5.8131e-01    1.1105e+00
 5.3400e-01    1.4888e+02   -5.8213e-01    1.1107e+00
 5.3500e-01    1.4888e+02   -5.8229e-01    1.1106e+00
 5.3600e-01    1.4891e+02   -5.8179e-01    1.1102e+00
 5.3700e-01    1.4895e+02   -5.8065e-01    1.1094e+00
 5.3800e-01    1.4901e+02   -5.7893e-01    1.1084e+00
 5.3900e-01    1.4908e+02   -5.7666e-01    1.1070e+00
 5.4000e-01    1.4916e+02   -5.7399e-01    1.1055e+00
 5.4100e-01    1.4925e+02   -5.7104e-01    1.1038e+00
 5.4200e-01    1.4935e+02   -5.6797e-01    1.1021e+00
 5.4300e-01    1.4944e+02   -5.6496e-01    1.1003e+00
 5.4400e-01    1.4953e+02   -5.6216e-01    1.0987e+00
 5.4500e-01    1.4960e+02   -5.5971e-01    1.0973e+00
 5.4600e-01    1.4967e+02   -5.5776e-01    1.0961e+00
 5.4700e-01    1.4971e+02   -5.5639e-01    1.0953e+00
 5.4800e-01    1.4974e+02   -5.5570e-01    1.0947e+00
 5.4900e-01    1.4975e+02   -5.5570e-01    1.0945e+00
 5.5000e-01    1.4974e+02   -5.5637e-01    1.0946e+00
 5.5100e-01    1.4972e+02   -5.5771e-01    1.0951e+00
 5.5200e-01    1.4968e+02   -5.5959e-01    1.0958e+00
 5.5300e-01    1.4962e+02   -5.6189e-01    1.0968e+00
 5.5400e-01    1.4956e+02   -5.6447e-01    1.0979e+00
 5.5500e-01    1.4950e+02   -5.6715e-01    1.0990e+00
 5.5600e-01    1.4944e+02   -5.6976e-01    1.1001e+00
 5.5700e-01    1.4938e+02   -5.7215e-01    1.1011e+00
 5.5800e-01    1.4933e+02   -5.7418e-01    1.1020e+00
 5.5900e-01    1.4930e+02   -5.7575e-01    1.1026e+00
 5.6000e-01    1.4928e+02   -5.7676e-01    1.1029e+00
 5.6100e-01    1.4928e+02   -5.7719e-01    1.1029e+00
 5.6200e-01    1.4929e+02   -5.7699e-01    1.1026e+00
 5.6300e-01    1.4932e+02   -5.7619e-01    1.1020e+00
 5.6400e-01    1.4937e+02   -5.7480e-01    1.1012e+00
 5.6500e-01    1.4943e+02   -5.7290e-01    1.1000e+00
 5.6600e-01    1.4950e+02   -5.7057e-01    1.0987e+00
 5.6700e-01    1.4958e+02   -5.6790e-01    1.0971e+00
 5.6800e-01    1.4967e+02   -5.6504e-01    1.0955e+00
 5.6900e-01    1.4976e+02   -5.6211e-01    1.0939e+00
 5.7000e-01    1.4984e+02   -5.5929e-01    1.0923e+00
 5.7100e-01    1.4992e+02   -5.5674e-01    1.0908e+00
 5.7200e-01    1.4999e+02   -5.5460e-01    1.0896e+00
 5.7300e-01    1.5004e+02   -5.5300e-01    1.0886e+00
 5.7400e-01    1.5008e+02   -5.5203e-01    1.0879e+00
 5.7500e-01    1.5010e+02   -5.5176e-01    1.0876e+00
 5.7600e-01    1.5010e+02   -5.5218e-01    1.0876e+00
 5.7700e-01    1.5008e+02   -5.5326e-01    1.0879e+00
 5.7800e-01    1.5005e+02   -5.5488e-01    1.0886e+00
 5.7900e-01    1.5001e+02   -5.5696e-01    1.0894e+00
 5.8000e-01    1.4995e+02   -5.5933e-01    1.0904e+00
 5.8100e-01    1.4990e+02   -5.6180e-01    1.0914e+00
 5.8200e-01    1.4984e+02   -5.6426e-01    1.0925e+00
 5.8300e-01    1.4979e+02   -5.6654e-01    1.0934e+00
 5.8400e-01    1.4975e+02   -5.6849e-01    1.0942e+00
 5.8500e-01    1.4972e+02   -5.7000e-01    1.0948e+00
 5.8600e-01    1.4971e+02   -5.7097e-01    1.0951e+00
 5.8700e-01    1.4971e+02   -5.7135e-01    1.0951e+00
 5.8800e-01    1.4972e+02   -5.7110e-01    1.0948e+00
 5.8900e-01    1.4976e+02   -5.7021e-01    1.0942e+00
 5.9000e-01    1.4981e+02   -5.6873e-01    1.0932e+00
 5.9100e-01    1.4987e+02   -5.6673e-01    1.0920e+00
 5.9200e-01    1.4994e+02   -5.6432e-01    1.0907e+00
 5.9300e-01    1.5002e+02   -5.6162e-01    1.0891e+00
 5.9400e-01    1.5010e+02   -5.5881e-01    1.0875e+00
 5.9500e-01    1.5018e+02   -5.5606e-01    1.0860e+00
 5.9600e-01    1.5026e+02   -5.5355e-01    1.0846e+00
 5.9700e-01    1.5032e+02   -5.5140e-01    1.0833e+00
 5.9800e-01    1.5038e+02   -5.4975e-01    1.0823e+00
 5.9900e-01    1.5041e+02   -5.4871e-01    1.0816e+00
 6.0000e-01    1.5043e+02   -5.4832e-01    1.0812e+00
 6.0100e-01    1.5044e+02   -5.4856e-01    1.0812e+00
 6.0200e-01    1.5043e+02   -5.4943e-01    1.0814e+00
 6.0300e-01    1.5040e+02   -5.5083e-01    1.0819e+00
 6.0400e-01    1.5036e+02   -5.5263e-01    1.0826e+00
 6.0500e-01    1.5032e+02   -5.5470e-01    1.0835e+00
 6.0600e-01    1.5027e+02   -5.5690e-01    1.0844e+00
 6.0700e-01    1.5022e+02   -5.5909e-01    1.0854e+00
 6.0800e-01    1.5018e+02   -5.6112e-01    1.0862e+00
 6.0900e-01    1.5014e+02   -5.6284e-01    1.0869e+00
 6.1000e-01    1.5012e+02   -5.6417e-01    1.0874e+00
 6.1100e-01    1.5011e+02   -5.6499e-01    1.0876e+00
 6.1200e-01    1.5011e+02   -5.6522e-01    1.0876e+00
 6.1300e-01    1.5013e+02   -5.6483e-01    1.0872e+00
 6.1400e-01    1.5017e+02   -5.6382e-01    1.0865e+00
 6.1500e-01    1.5022e+02   -5.6226e-01    1.0856e+00
 6.1600e-01    1.5029e+02   -5.6019e-01    1.0844e+00
 6.1700e-01    1.5037e+02   -5.5773e-01    1.0830e+00
 6.1800e-01    1.5045e+02   -5.5500e-01    1.0814e+00
 6.1900e-01    1.5053e+02   -5.5216e-01    1.0798e+00
 6.2000e-01    1.5062e+02   -5.4938e-01    1.0783e+00
 6.2100e-01    1.5069e+02   -5.4682e-01    1.0768e+00
 6.2200e-01    1.5076e+02   -5.4467e-01    1.0756e+00
 6.2300e-01    1.5081e+02   -5.4307e-01    1.0746e+00
 6.2400e-01    1.5084e+02   -5.4214e-01    1.0740e+00
 6.2500e-01    1.5086e+02   -5.4191e-01    1.0736e+00
 6.2600e-01    1.5086e+02   -5.4243e-01    1.0737e+00
 6.2700e-01    1.5084e+02   -5.4359e-01    1.0742e+00
 6.2800e-01    1.5080e+02   -5.4532e-01    1.0749e+00
 6.2900e-01    1.5076e+02   -5.4748e-01    1.0758e+00
 6.3000e-01    1.5070e+02   -5.4989e-01    1.0768e+00
 6.3100e-01    1.5065e+02   -5.5238e-01    1.0779e+00
 6.3200e-01    1.5059e+02   -5.5478e-01    1.0789e+00
 6.3300e-01    1.5054e+02   -5.5690e-01    1.0798e+00
 6.3400e-01    1.5051e+02   -5.5860e-01    1.0805e+00
 6.3500e-01    1.5048e+02   -5.5976e-01    1.0809e+00
 6.3600e-01    1.5048e+02   -5.6030e-01    1.0810e+00
 6.3700e-01    1.5049e+02   -5.6017e-01    1.0808e+00
 6.3800e-01    1.5052e+02   -5.5939e-01    1.0802e+00
 6.3900e-01    1.5056e+02   -5.5799e-01    1.0793e+00
 6.4000e-01    1.5062e+02   -5.5605e-01    1.0782e+00
 6.4100e-01    1.5069e+02   -5.5368e-01    1.0768e+00
 6.4200e-01    1.5076e+02   -5.5101e-01    1.0754e+00
 6.4300e-01    1.5084e+02   -5.4821e-01    1.0738e+00
 6.4400e-01    1.5092e+02   -5.4546e-01    1.0722e+00
 6.4500e-01    1.5099e+02   -5.4296e-01    1.0708e+00
 6.4600e-01    1.5105e+02   -5.4090e-01    1.0696e+00
 6.4700e-01    1.5109e+02   -5.3944e-01    1.0687e+00
 6.4800e-01    1.5112e+02   -5.3869e-01    1.0682e+00
 6.4900e-01    1.5113e+02   -5.3870e-01    1.0680e+00
 6.5000e-01    1.5112e+02   -5.3943e-01    1.0682e+00
 6.5100e-01    1.5109e+02   -5.4081e-01    1.0687e+00
 6.5200e-01    1.5105e+02   -5.4273e-01    1.0695e+00
 6.5300e-01    1.5100e+02   -5.4503e-01    1.0705e+00
 6.5400e-01    1.5094e+02   -5.4758e-01    1.0717e+00
 6.5500e-01    1.5088e+02   -5.5021e-01    1.0728e+00
 6.5600e-01    1.5082e+02   -5.5273e-01    1.0739e+00
 6.5700e-01    1.5077e+02   -5.5498e-01    1.0749e+00
 6.5800e-01    1.5074e+02   -5.5676e-01    1.0756e+00
 6.5900e-01    1.5071e+02   -5.5794e-01    1.0760e+00
 6.6000e-01    1.5071e+02   -5.5847e-01    1.0762e+00
 6.6100e-01    1.5073e+02   -5.5829e-01    1.0759e+00
 6.6200e-01    1.5076e+02   -5.5739e-01    1.0753e+00
 6.6300e-01    1.5081e+02   -5.5580e-01    1.0744e+00
 6.6400e-01    1.5088e+02   -5.5362e-01    1.0731e+00
 6.6500e-01    1.5096e+02   -5.5093e-01    1.0716e+00
 6.6600e-01    1.5104e+02   -5.4792e-01    1.0700e+00
 6.6700e-01    1.5113e+02   -5.4479e-01    1.0682e+00
 6.6800e-01    1.5122e+02   -5.4172e-01    1.0666e+00
 6.6900e-01    1.5130e+02   -5.3893e-01    1.0650e+00
 6.7000e-01    1.5136e+02   -5.3659e-01    1.0637e+00
 6.7100e-01    1.5141e+02   -5.3491e-01    1.0627e+00
 6.7200e-01    1.5145e+02   -5.3398e-01    1.0620e+00
 6.7300e-01    1.5146e+02   -5.3386e-01    1.0618e+00
 6.7400e-01    1.5145e+02   -5.3456e-01    1.0620e+00
 6.7500e-01    1.5142e+02   -5.3603e-01    1.0626e+00
 6.7600e-01    1.5137e+02   -5.3810e-01    1.0634e+00
 6.7700e-01    1.5132e+02   -5.4063e-01    1.0645e+00
 6.7800e-01    1.5125e+02   -5.4343e-01    1.0658e+00
 6.7900e-01    1.5119e+02   -5.4631e-01    1.0671e+00
 6.8000e-01    1.5112e+02   -5.4906e-01    1.0683e+00
 6.8100e-01    1.5107e+02   -5.5150e-01    1.0693e+00
 6.8200e-01    1.5103e+02   -5.5345e-01    1.0702e+00
 6.8300e-01    1.5100e+02   -5.5477e-01    1.0707e+00
 6.8400e-01    1.5099e+02   -5.5534e-01    1.0708e+00
 6.8500e-01    1.5101e+02   -5.5512e-01    1.0706e+00
 6.8600e-01    1.5104e+02   -5.5413e-01    1.0699e+00
 6.8700e-01    1.5109e+02   -5.5240e-01    1.0689e+00
 6.8800e-01    1.5116e+02   -5.5003e-01    1.0676e+00
 6.8900e-01    1.5124e+02   -5.4716e-01    1.0660e+00
 6.9000e-01    1.5133e+02   -5.4400e-01    1.0643e+00
 6.9100e-01    1.5142e+02   -5.4078e-01    1.0625e+00
 6.9200e-01    1.5151e+02   -5.3768e-01    1.0608e+00
 6.9300e-01    1.5158e+02   -5.3494e-01    1.0593e+00
 6.9400e-01    1.5165e+02   -5.3275e-01    1.0580e+00
 6.9500e-01    1.5169e+02   -5.3128e-01    1.0571e+00
 6.9600e-01    1.5171e+02   -5.3067e-01    1.0567e+00
 6.9700e-01    1.5171e+02   -5.3098e-01    1.0567e+00
 6.9800e-01    1.5169e+02   -5.3217e-01    1.0571e+00
 6.9900e-01    1.5164e+02   -5.3411e-01    1.0579e+00
 7.0000e-01    1.5159e+02   -5.3668e-01    1.0591e+00
 7.0100e-01    1.5152e+02   -5.3961e-01    1.0604e+00
 7.0200e-01    1.5145e+02   -5.4265e-01    1.0618e+00
 7.0300e-01    1.5138e+02   -5.4560e-01    1.0631e+00
 7.0400e-01    1.5132e+02   -5.4822e-01    1.0643e+00
 7.0500e-01    1.5127e+02   -5.5034e-01    1.0652e+00
 7.0600e-01    1.5124e+02   -5.5181e-01    1.0658e+00
 7.0700e-01    1.5123e+02   -5.5251e-01    1.0660e+00
 7.0800e-01    1.5124e+02   -5.5246e-01    1.0659e+00
 7.0900e-01    1.5127e+02   -5.5160e-01    1.0653e+00
 7.1000e-01    1.5131e+02   -5.4998e-01    1.0643e+00
 7.1100e-01    1.5138e+02   -5.4769e-01    1.0631e+00
 7.1200e-01    1.5146e+02   -5.4486e-01    1.0615e+00
 7.1300e-01    1.5154e+02   -5.4172e-01    1.0598e+00
 7.1400e-01    1.5163e+02   -5.3848e-01    1.0580e+00
 7.1500e-01    1.5172e+02   -5.3540e-01    1.0563e+00
 7.1600e-01    1.5179e+02   -5.3269e-01    1.0548e+00
 7.1700e-01    1.5185e+02   -5.3058e-01    1.0536e+00
 7.1800e-01    1.5189e+02   -5.2924e-01    1.0528e+00
 7.1900e-01    1.5190e+02   -5.2879e-01    1.0525e+00
 7.2000e-01    1.5190e+02   -5.2926e-01    1.0526e+00
 7.2100e-01    1.5187e+02   -5.3060e-01    1.0531e+00
 7.2200e-01    1.5182e+02   -5.3269e-01    1.0540e+00
 7.2300e-01    1.5176e+02   -5.3537e-01    1.0552e+00
 7.2400e-01    1.5169e+02   -5.3841e-01    1.0566e+00
 7.2500e-01    1.5162e+02   -5.4157e-01    1.0580e+00
 7.2600e-01    1.5155e+02   -5.4461e-01    1.0594e+00
 7.2700e-01    1.5149e+02   -5.4733e-01    1.0606e+00
 7.2800e-01    1.5144e+02   -5.4953e-01    1.0616e+00
 7.2900e-01    1.5141e+02   -5.5105e-01    1.0622e+00
 7.3000e-01    1.5140e+02   -5.5178e-01    1.0624e+00
 7.3100e-01    1.5141e+02   -5.5166e-01    1.0622e+00
 7.3200e-01    1.5144e+02   -5.5070e-01    1.0616e+00
 7.3300e-01    1.5150e+02   -5.4893e-01    1.0606e+00
 7.3400e-01    1.5157e+02   -5.4647e-01    1.0592e+00
 7.3500e-01    1.5165e+02   -5.4345e-01    1.0576e+00
 7.3600e-01    1.5174e+02   -5.4010e-01    1.0558e+00
 7.3700e-01    1.5184e+02   -5.3663e-01    1.0539e+00
 7.3800e-01    1.5192e+02   -5.3333e-01    1.0522e+00
 7.3900e-01    1.5200e+02   -5.3042e-01    1.0506e+00
 7.4000e-01    1.5207e+02   -5.2812e-01    1.0493e+00
 7.4100e-01    1.5211e+02   -5.2661e-01    1.0484e+00
 7.4200e-01    1.5213e+02   -5.2603e-01    1.0479e+00
 7.4300e-01    1.5213e+02   -5.2640e-01    1.0480e+00
 7.4400e-01    1.5211e+02   -5.2770e-01    1.0485e+00
 7.4500e-01    1.5206e+02   -5.2978e-01    1.0494e+00
 7.4600e-01    1.5200e+02   -5.3246e-01    1.0506e+00
 7.4700e-01    1.5193e+02   -5.3551e-01    1.0520e+00
 7.4800e-01    1.5186e+02   -5.3866e-01    1.0534e+00
 7.4900e-01    1.5179e+02   -5.4166e-01    1.0548e+00
 7.5000e-01    1.5173e+02   -5.4430e-01    1.0560e+00
 7.5100e-01    1.5169e+02   -5.4640e-01    1.0569e+00
 7.5200e-01    1.5166e+02   -5.4781e-01    1.0575e+00
 7.5300e-01    1.5165e+02   -5.4844e-01    1.0577e+00
 7.5400e-01    1.5166e+02   -5.4821e-01    1.0574e+00
 7.5500e-01    1.5170e+02   -5.4713e-01    1.0568e+00
 7.5600e-01    1.5175e+02   -5.4526e-01    1.0557e+00
 7.5700e-01    1.5182e+02   -5.4270e-01    1.0543e+00
 7.5800e-01    1.5191e+02   -5.3959e-01    1.0526e+00
 7.5900e-01    1.5200e+02   -5.3614e-01    1.0508e+00
 7.6000e-01    1.5209e+02   -5.3260e-01    1.0489e+00
 7.6100e-01    1.5218e+02   -5.2921e-01    1.0471e+00
 7.6200e-01    1.5226e+02   -5.2626e-01    1.0455e+00
 7.6300e-01    1.5232e+02   -5.2403e-01    1.0442e+00
 7.6400e-01    1.5236e+02   -5.2268e-01    1.0434e+00
 7.6500e-01    1.5237e+02   -5.2237e-01    1.0431e+00
 7.6600e-01    1.5235e+02   -5.2312e-01    1.0433e+00
 7.6700e-01    1.5232e+02   -5.2483e-01    1.0440e+00
 7.6800e-01    1.5226e+02   -5.2738e-01    1.0452e+00
 7.6900e-01    1.5218e+02   -5.3056e-01    1.0466e+00
 7.7000e-01    1.5210e+02   -5.3409e-01    1.0483e+00
 7.7100e-01    1.5201e+02   -5.3770e-01    1.0500e+00
 7.7200e-01    1.5193e+02   -5.4111e-01    1.0516e+00
 7.7300e-01    1.5186e+02   -5.4407e-01    1.0529e+00
 7.7400e-01    1.5181e+02   -5.4637e-01    1.0539e+00
 7.7500e-01    1.5178e+02   -5.4784e-01    1.0546e+00
 7.7600e-01    1.5177e+02   -5.4837e-01    1.0547e+00
 7.7700e-01    1.5179e+02   -5.4794e-01    1.0544e+00
 7.7800e-01    1.5183e+02   -5.4656e-01    1.0536e+00
 7.7900e-01    1.5189e+02   -5.4432e-01    1.0523e+00
 7.8000e-01    1.5198e+02   -5.4137e-01    1.0507e+00
 7.8100e-01    1.5207e+02   -5.3790e-01    1.0489e+00
 7.8200e-01    1.5217e+02   -5.3414e-01    1.0469e+00
 7.8300e-01    1.5228e+02   -5.3033e-01    1.0448e+00
 7.8400e-01    1.5237e+02   -5.2674e-01    1.0429e+00
 7.8500e-01    1.5246e+02   -5.2366e-01    1.0413e+00
 7.8600e-01    1.5252e+02   -5.2130e-01    1.0400e+00
 7.8700e-01    1.5257e+02   -5.1988e-01    1.0391e+00
 7.8800e-01    1.5258e+02   -5.1948e-01    1.0388e+00
 7.8900e-01    1.5258e+02   -5.2011e-01    1.0390e+00
 7.9000e-01    1.5255e+02   -5.2167e-01    1.0396e+00
 7.9100e-01    1.5250e+02   -5.2401e-01    1.0407e+00
 7.9200e-01    1.5244e+02   -5.2691e-01    1.0420e+00
 7.9300e-01    1.5236e+02   -5.3012e-01    1.0435e+00
 7.9400e-01    1.5229e+02   -5.3341e-01    1.0450e+00
 7.9500e-01    1.5222e+02   -5.3649e-01    1.0464e+00
 7.9600e-01    1.5215e+02   -5.3914e-01    1.0476e+00
 7.9700e-01    1.5211e+02   -5.4117e-01    1.0485e+00
 7.9800e-01    1.5208e+02   -5.4243e-01    1.0490e+00
 7.9900e-01    1.5208e+02   -5.4283e-01    1.0491e+00
 8.0000e-01    1.5210e+02   -5.4231e-01    1.0487e+00
 8.0100e-01    1.5215e+02   -5.4087e-01    1.0479e+00
 8.0200e-01    1.5221e+02   -5.3860e-01    1.0466e+00
 8.0300e-01    1.5229e+02   -5.3564e-01    1.0450e+00
 8.0400e-01    1.5239e+02   -5.3217e-01    1.0432e+00
 8.0500e-01    1.5249e+02   -5.2845e-01    1.0412e+00
 8.0600e-01    1.5258e+02   -5.2474e-01    1.0392e+00
 8.0700e-01    1.5267e+02   -5.2135e-01    1.0374e+00
 8.0800e-01    1.5275e+02   -5.1854e-01    1.0359e+00
 8.0900e-01    1.5280e+02   -5.1655e-01    1.0348e+00
 8.1000e-01    1.5283e+02   -5.1554e-01    1.0342e+00
 8.1100e-01    1.5283e+02   -5.1560e-01    1.0341e+00
 8.1200e-01    1.5281e+02   -5.1674e-01    1.0346e+00
 8.1300e-01    1.5276e+02   -5.1881e-01    1.0355e+00
