PROFILES: ELECTRIC POTENTIAL phi, MACH NUMBER U_z/cs, MACH NUMBER U_Bdir/c_s 
distance(mm)    phi(V)      U_z/cs(-)      U_Bdir/c_s(-)
 3.9400e-01    1.3843e+02   -9.0384e-01    1.0411e+00
 3.9500e-01    1.3844e+02   -9.0358e-01    1.0408e+00
 3.9600e-01    1.3845e+02   -9.0333e-01    1.0406e+00
 3.9700e-01    1.3847e+02   -9.0307e-01    1.0403e+00
 3.9800e-01    1.3848e+02   -9.0282e-01    1.0401e+00
 3.9900e-01    1.3849e+02   -9.0257e-01    1.0398e+00
 4.0000e-01    1.3850e+02   -9.0233e-01    1.0396e+00
 4.0100e-01    1.3851e+02   -9.0209e-01    1.0394e+00
 4.0200e-01    1.3853e+02   -9.0184e-01    1.0392e+00
 4.0300e-01    1.3854e+02   -9.0158e-01    1.0390e+00
 4.0400e-01    1.3855e+02   -9.0131e-01    1.0387e+00
 4.0500e-01    1.3856e+02   -9.0106e-01    1.0384e+00
 4.0600e-01    1.3857e+02   -9.0081e-01    1.0383e+00
 4.0700e-01    1.3858e+02   -9.0059e-01    1.0380e+00
 4.0800e-01    1.3859e+02   -9.0038e-01    1.0378e+00
 4.0900e-01    1.3859e+02   -9.0019e-01    1.0376e+00
 4.1000e-01    1.3860e+02   -9.0002e-01    1.0374e+00
 4.1100e-01    1.3861e+02   -8.9987e-01    1.0373e+00
 4.1200e-01    1.3862e+02   -8.9974e-01    1.0372e+00
 4.1300e-01    1.3862e+02   -8.9962e-01    1.0371e+00
 4.1400e-01    1.3863e+02   -8.9954e-01    1.0370e+00
 4.1500e-01    1.3863e+02   -8.9946e-01    1.0369e+00
 4.1600e-01    1.3864e+02   -8.9939e-01    1.0368e+00
 4.1700e-01    1.3865e+02   -8.9931e-01    1.0367e+00
 4.1800e-01    1.3865e+02   -8.9922e-01    1.0366e+00
 4.1900e-01    1.3866e+02   -8.9912e-01    1.0365e+00
 4.2000e-01    1.3866e+02   -8.9902e-01    1.0364e+00
 4.2100e-01    1.3867e+02   -8.9891e-01    1.0363e+00
 4.2200e-01    1.3867e+02   -8.9881e-01    1.0362e+00
 4.2300e-01    1.3868e+02   -8.9874e-01    1.0361e+00
 4.2400e-01    1.3868e+02   -8.9870e-01    1.0360e+00
 4.2500e-01    1.3868e+02   -8.9868e-01    1.0359e+00
 4.2600e-01    1.3868e+02   -8.9870e-01    1.0360e+00
 4.2700e-01    1.3868e+02   -8.9874e-01    1.0360e+00
 4.2800e-01    1.3868e+02   -8.9880e-01    1.0360e+00
 4.2900e-01    1.3867e+02   -8.9888e-01    1.0361e+00
 4.3000e-01    1.3867e+02   -8.9899e-01    1.0362e+00
 4.3100e-01    1.3867e+02   -8.9914e-01    1.0363e+00
 4.3200e-01    1.3866e+02   -8.9933e-01    1.0364e+00
 4.3300e-01    1.3865e+02   -8.9955e-01    1.0366e+00
 4.3400e-01    1.3864e+02   -8.9978e-01    1.0368e+00
 4.3500e-01    1.3863e+02   -9.0004e-01    1.0370e+00
 4.3600e-01    1.3863e+02   -9.0030e-01    1.0372e+00
 4.3700e-01    1.3862e+02   -9.0056e-01    1.0375e+00
 4.3800e-01    1.3861e+02   -9.0081e-01    1.0376e+00
 4.3900e-01    1.3860e+02   -9.0105e-01    1.0378e+00
 4.4000e-01    1.3859e+02   -9.0128e-01    1.0380e+00
 4.4100e-01    1.3858e+02   -9.0148e-01    1.0381e+00
 4.4200e-01    1.3858e+02   -9.0167e-01    1.0382e+00
 4.4300e-01    1.3857e+02   -9.0183e-01    1.0384e+00
 4.4400e-01    1.3857e+02   -9.0197e-01    1.0385e+00
 4.4500e-01    1.3856e+02   -9.0208e-01    1.0386e+00
 4.4600e-01    1.3856e+02   -9.0219e-01    1.0387e+00
 4.4700e-01    1.3856e+02   -9.0227e-01    1.0387e+00
 4.4800e-01    1.3856e+02   -9.0233e-01    1.0387e+00
 4.4900e-01    1.3856e+02   -9.0236e-01    1.0388e+00
 4.5000e-01    1.3857e+02   -9.0235e-01    1.0387e+00
 4.5100e-01    1.3857e+02   -9.0232e-01    1.0387e+00
 4.5200e-01    1.3857e+02   -9.0226e-01    1.0387e+00
 4.5300e-01    1.3858e+02   -9.0217e-01    1.0386e+00
 4.5400e-01    1.3858e+02   -9.0205e-01    1.0384e+00
 4.5500e-01    1.3859e+02   -9.0190e-01    1.0382e+00
 4.5600e-01    1.3860e+02   -9.0175e-01    1.0381e+00
 4.5700e-01    1.3861e+02   -9.0157e-01    1.0379e+00
 4.5800e-01    1.3861e+02   -9.0137e-01    1.0378e+00
 4.5900e-01    1.3862e+02   -9.0114e-01    1.0375e+00
 4.6000e-01    1.3863e+02   -9.0090e-01    1.0372e+00
 4.6100e-01    1.3864e+02   -9.0065e-01    1.0370e+00
 4.6200e-01    1.3865e+02   -9.0040e-01    1.0368e+00
 4.6300e-01    1.3866e+02   -9.0014e-01    1.0365e+00
 4.6400e-01    1.3867e+02   -8.9990e-01    1.0364e+00
 4.6500e-01    1.3867e+02   -8.9966e-01    1.0361e+00
 4.6600e-01    1.3868e+02   -8.9943e-01    1.0359e+00
 4.6700e-01    1.3869e+02   -8.9921e-01    1.0357e+00
 4.6800e-01    1.3870e+02   -8.9901e-01    1.0355e+00
 4.6900e-01    1.3871e+02   -8.9884e-01    1.0353e+00
 4.7000e-01    1.3871e+02   -8.9869e-01    1.0352e+00
 4.7100e-01    1.3872e+02   -8.9855e-01    1.0351e+00
 4.7200e-01    1.3873e+02   -8.9842e-01    1.0349e+00
 4.7300e-01    1.3874e+02   -8.9831e-01    1.0348e+00
 4.7400e-01    1.3874e+02   -8.9822e-01    1.0347e+00
 4.7500e-01    1.3875e+02   -8.9813e-01    1.0346e+00
 4.7600e-01    1.3875e+02   -8.9805e-01    1.0345e+00
 4.7700e-01    1.3876e+02   -8.9798e-01    1.0345e+00
 4.7800e-01    1.3876e+02   -8.9791e-01    1.0344e+00
 4.7900e-01    1.3877e+02   -8.9784e-01    1.0343e+00
 4.8000e-01    1.3877e+02   -8.9777e-01    1.0342e+00
 4.8100e-01    1.3878e+02   -8.9769e-01    1.0341e+00
 4.8200e-01    1.3878e+02   -8.9762e-01    1.0340e+00
 4.8300e-01    1.3878e+02   -8.9753e-01    1.0339e+00
 4.8400e-01    1.3879e+02   -8.9743e-01    1.0338e+00
 4.8500e-01    1.3879e+02   -8.9733e-01    1.0337e+00
 4.8600e-01    1.3880e+02   -8.9722e-01    1.0336e+00
 4.8700e-01    1.3880e+02   -8.9711e-01    1.0335e+00
 4.8800e-01    1.3880e+02   -8.9701e-01    1.0334e+00
 4.8900e-01    1.3881e+02   -8.9694e-01    1.0333e+00
 4.9000e-01    1.3881e+02   -8.9687e-01    1.0332e+00
 4.9100e-01    1.3881e+02   -8.9682e-01    1.0331e+00
 4.9200e-01    1.3881e+02   -8.9676e-01    1.0331e+00
 4.9300e-01    1.3882e+02   -8.9672e-01    1.0330e+00
 4.9400e-01    1.3882e+02   -8.9670e-01    1.0330e+00
 4.9500e-01    1.3882e+02   -8.9670e-01    1.0330e+00
 4.9600e-01    1.3882e+02   -8.9672e-01    1.0330e+00
 4.9700e-01    1.3882e+02   -8.9675e-01    1.0330e+00
 4.9800e-01    1.3882e+02   -8.9680e-01    1.0330e+00
 4.9900e-01    1.3881e+02   -8.9686e-01    1.0330e+00
 5.0000e-01    1.3881e+02   -8.9695e-01    1.0331e+00
 5.0100e-01    1.3881e+02   -8.9704e-01    1.0332e+00
 5.0200e-01    1.3880e+02   -8.9716e-01    1.0333e+00
 5.0300e-01    1.3880e+02   -8.9728e-01    1.0333e+00
 5.0400e-01    1.3879e+02   -8.9738e-01    1.0334e+00
 5.0500e-01    1.3879e+02   -8.9747e-01    1.0335e+00
 5.0600e-01    1.3879e+02   -8.9755e-01    1.0335e+00
 5.0700e-01    1.3879e+02   -8.9763e-01    1.0336e+00
 5.0800e-01    1.3879e+02   -8.9769e-01    1.0337e+00
 5.0900e-01    1.3879e+02   -8.9773e-01    1.0337e+00
 5.1000e-01    1.3879e+02   -8.9774e-01    1.0337e+00
 5.1100e-01    1.3879e+02   -8.9773e-01    1.0337e+00
 5.1200e-01    1.3879e+02   -8.9769e-01    1.0336e+00
 5.1300e-01    1.3880e+02   -8.9760e-01    1.0335e+00
 5.1400e-01    1.3880e+02   -8.9747e-01    1.0334e+00
 5.1500e-01    1.3881e+02   -8.9731e-01    1.0332e+00
 5.1600e-01    1.3881e+02   -8.9712e-01    1.0330e+00
 5.1700e-01    1.3882e+02   -8.9690e-01    1.0328e+00
 5.1800e-01    1.3883e+02   -8.9667e-01    1.0327e+00
 5.1900e-01    1.3884e+02   -8.9641e-01    1.0324e+00
 5.2000e-01    1.3886e+02   -8.9614e-01    1.0321e+00
 5.2100e-01    1.3887e+02   -8.9584e-01    1.0319e+00
 5.2200e-01    1.3888e+02   -8.9552e-01    1.0316e+00
 5.2300e-01    1.3890e+02   -8.9519e-01    1.0313e+00
 5.2400e-01    1.3891e+02   -8.9485e-01    1.0310e+00
 5.2500e-01    1.3893e+02   -8.9451e-01    1.0307e+00
 5.2600e-01    1.3894e+02   -8.9419e-01    1.0304e+00
 5.2700e-01    1.3895e+02   -8.9389e-01    1.0301e+00
 5.2800e-01    1.3897e+02   -8.9359e-01    1.0298e+00
 5.2900e-01    1.3898e+02   -8.9331e-01    1.0295e+00
 5.3000e-01    1.3899e+02   -8.9305e-01    1.0293e+00
 5.3100e-01    1.3900e+02   -8.9283e-01    1.0291e+00
 5.3200e-01    1.3901e+02   -8.9264e-01    1.0289e+00
 5.3300e-01    1.3902e+02   -8.9248e-01    1.0288e+00
 5.3400e-01    1.3902e+02   -8.9235e-01    1.0286e+00
 5.3500e-01    1.3903e+02   -8.9223e-01    1.0285e+00
 5.3600e-01    1.3904e+02   -8.9212e-01    1.0284e+00
 5.3700e-01    1.3904e+02   -8.9200e-01    1.0283e+00
 5.3800e-01    1.3905e+02   -8.9189e-01    1.0282e+00
 5.3900e-01    1.3906e+02   -8.9180e-01    1.0281e+00
 5.4000e-01    1.3906e+02   -8.9170e-01    1.0279e+00
 5.4100e-01    1.3906e+02   -8.9161e-01    1.0279e+00
 5.4200e-01    1.3907e+02   -8.9152e-01    1.0278e+00
 5.4300e-01    1.3907e+02   -8.9145e-01    1.0277e+00
 5.4400e-01    1.3907e+02   -8.9141e-01    1.0276e+00
 5.4500e-01    1.3907e+02   -8.9137e-01    1.0276e+00
 5.4600e-01    1.3907e+02   -8.9134e-01    1.0276e+00
 5.4700e-01    1.3908e+02   -8.9131e-01    1.0275e+00
 5.4800e-01    1.3908e+02   -8.9128e-01    1.0275e+00
 5.4900e-01    1.3908e+02   -8.9125e-01    1.0275e+00
 5.5000e-01    1.3908e+02   -8.9120e-01    1.0274e+00
 5.5100e-01    1.3908e+02   -8.9113e-01    1.0273e+00
 5.5200e-01    1.3909e+02   -8.9106e-01    1.0272e+00
 5.5300e-01    1.3909e+02   -8.9098e-01    1.0272e+00
 5.5400e-01    1.3910e+02   -8.9089e-01    1.0271e+00
 5.5500e-01    1.3910e+02   -8.9079e-01    1.0270e+00
 5.5600e-01    1.3911e+02   -8.9069e-01    1.0268e+00
 5.5700e-01    1.3911e+02   -8.9060e-01    1.0267e+00
 5.5800e-01    1.3912e+02   -8.9050e-01    1.0267e+00
 5.5900e-01    1.3913e+02   -8.9039e-01    1.0266e+00
 5.6000e-01    1.3913e+02   -8.9028e-01    1.0264e+00
 5.6100e-01    1.3914e+02   -8.9014e-01    1.0263e+00
 5.6200e-01    1.3915e+02   -8.8998e-01    1.0261e+00
 5.6300e-01    1.3915e+02   -8.8980e-01    1.0260e+00
 5.6400e-01    1.3916e+02   -8.8962e-01    1.0258e+00
 5.6500e-01    1.3917e+02   -8.8943e-01    1.0256e+00
 5.6600e-01    1.3918e+02   -8.8926e-01    1.0255e+00
 5.6700e-01    1.3919e+02   -8.8909e-01    1.0253e+00
 5.6800e-01    1.3920e+02   -8.8894e-01    1.0252e+00
 5.6900e-01    1.3920e+02   -8.8880e-01    1.0250e+00
 5.7000e-01    1.3921e+02   -8.8865e-01    1.0249e+00
 5.7100e-01    1.3922e+02   -8.8852e-01    1.0247e+00
 5.7200e-01    1.3922e+02   -8.8838e-01    1.0246e+00
 5.7300e-01    1.3923e+02   -8.8824e-01    1.0245e+00
 5.7400e-01    1.3924e+02   -8.8810e-01    1.0243e+00
 5.7500e-01    1.3924e+02   -8.8796e-01    1.0242e+00
 5.7600e-01    1.3925e+02   -8.8781e-01    1.0241e+00
 5.7700e-01    1.3926e+02   -8.8766e-01    1.0239e+00
 5.7800e-01    1.3926e+02   -8.8749e-01    1.0238e+00
 5.7900e-01    1.3927e+02   -8.8730e-01    1.0236e+00
 5.8000e-01    1.3928e+02   -8.8711e-01    1.0234e+00
 5.8100e-01    1.3929e+02   -8.8691e-01    1.0232e+00
 5.8200e-01    1.3930e+02   -8.8671e-01    1.0230e+00
 5.8300e-01    1.3930e+02   -8.8652e-01    1.0228e+00
 5.8400e-01    1.3931e+02   -8.8633e-01    1.0227e+00
 5.8500e-01    1.3932e+02   -8.8613e-01    1.0225e+00
 5.8600e-01    1.3933e+02   -8.8593e-01    1.0223e+00
 5.8700e-01    1.3934e+02   -8.8574e-01    1.0221e+00
 5.8800e-01    1.3934e+02   -8.8557e-01    1.0219e+00
 5.8900e-01    1.3935e+02   -8.8542e-01    1.0218e+00
 5.9000e-01    1.3936e+02   -8.8527e-01    1.0216e+00
 5.9100e-01    1.3936e+02   -8.8515e-01    1.0216e+00
 5.9200e-01    1.3937e+02   -8.8504e-01    1.0214e+00
 5.9300e-01    1.3938e+02   -8.8494e-01    1.0213e+00
 5.9400e-01    1.3938e+02   -8.8486e-01    1.0212e+00
 5.9500e-01    1.3938e+02   -8.8478e-01    1.0212e+00
 5.9600e-01    1.3939e+02   -8.8471e-01    1.0211e+00
 5.9700e-01    1.3939e+02   -8.8466e-01    1.0210e+00
 5.9800e-01    1.3939e+02   -8.8463e-01    1.0210e+00
 5.9900e-01    1.3940e+02   -8.8460e-01    1.0209e+00
 6.0000e-01    1.3940e+02   -8.8455e-01    1.0209e+00
 6.0100e-01    1.3940e+02   -8.8449e-01    1.0208e+00
 6.0200e-01    1.3940e+02   -8.8443e-01    1.0208e+00
 6.0300e-01    1.3940e+02   -8.8439e-01    1.0207e+00
 6.0400e-01    1.3940e+02   -8.8437e-01    1.0206e+00
 6.0500e-01    1.3940e+02   -8.8439e-01    1.0207e+00
 6.0600e-01    1.3940e+02   -8.8443e-01    1.0207e+00
 6.0700e-01    1.3939e+02   -8.8450e-01    1.0208e+00
 6.0800e-01    1.3939e+02   -8.8460e-01    1.0208e+00
 6.0900e-01    1.3938e+02   -8.8472e-01    1.0209e+00
 6.1000e-01    1.3938e+02   -8.8485e-01    1.0211e+00
 6.1100e-01    1.3937e+02   -8.8500e-01    1.0211e+00
 6.1200e-01    1.3937e+02   -8.8517e-01    1.0213e+00
 6.1300e-01    1.3936e+02   -8.8535e-01    1.0215e+00
 6.1400e-01    1.3936e+02   -8.8552e-01    1.0216e+00
 6.1500e-01    1.3935e+02   -8.8568e-01    1.0217e+00
 6.1600e-01    1.3935e+02   -8.8584e-01    1.0218e+00
 6.1700e-01    1.3934e+02   -8.8599e-01    1.0220e+00
 6.1800e-01    1.3934e+02   -8.8614e-01    1.0221e+00
 6.1900e-01    1.3934e+02   -8.8627e-01    1.0222e+00
 6.2000e-01    1.3934e+02   -8.8638e-01    1.0222e+00
 6.2100e-01    1.3933e+02   -8.8645e-01    1.0223e+00
 6.2200e-01    1.3933e+02   -8.8646e-01    1.0223e+00
 6.2300e-01    1.3933e+02   -8.8644e-01    1.0222e+00
 6.2400e-01    1.3933e+02   -8.8638e-01    1.0222e+00
 6.2500e-01    1.3934e+02   -8.8629e-01    1.0221e+00
 6.2600e-01    1.3934e+02   -8.8616e-01    1.0220e+00
 6.2700e-01    1.3935e+02   -8.8601e-01    1.0218e+00
 6.2800e-01    1.3935e+02   -8.8586e-01    1.0216e+00
 6.2900e-01    1.3936e+02   -8.8572e-01    1.0215e+00
 6.3000e-01    1.3937e+02   -8.8557e-01    1.0214e+00
 6.3100e-01    1.3937e+02   -8.8542e-01    1.0212e+00
 6.3200e-01    1.3938e+02   -8.8528e-01    1.0211e+00
 6.3300e-01    1.3939e+02   -8.8516e-01    1.0210e+00
 6.3400e-01    1.3939e+02   -8.8504e-01    1.0209e+00
 6.3500e-01    1.3940e+02   -8.8492e-01    1.0207e+00
 6.3600e-01    1.3941e+02   -8.8479e-01    1.0206e+00
 6.3700e-01    1.3941e+02   -8.8466e-01    1.0205e+00
 6.3800e-01    1.3942e+02   -8.8453e-01    1.0204e+00
 6.3900e-01    1.3942e+02   -8.8439e-01    1.0203e+00
 6.4000e-01    1.3943e+02   -8.8425e-01    1.0201e+00
 6.4100e-01    1.3944e+02   -8.8412e-01    1.0200e+00
 6.4200e-01    1.3944e+02   -8.8399e-01    1.0199e+00
 6.4300e-01    1.3945e+02   -8.8385e-01    1.0198e+00
 6.4400e-01    1.3946e+02   -8.8372e-01    1.0196e+00
 6.4500e-01    1.3946e+02   -8.8360e-01    1.0195e+00
 6.4600e-01    1.3947e+02   -8.8348e-01    1.0194e+00
 6.4700e-01    1.3948e+02   -8.8335e-01    1.0193e+00
 6.4800e-01    1.3948e+02   -8.8325e-01    1.0192e+00
 6.4900e-01    1.3948e+02   -8.8317e-01    1.0191e+00
 6.5000e-01    1.3949e+02   -8.8310e-01    1.0190e+00
 6.5100e-01    1.3949e+02   -8.8304e-01    1.0189e+00
 6.5200e-01    1.3950e+02   -8.8300e-01    1.0188e+00
 6.5300e-01    1.3950e+02   -8.8297e-01    1.0188e+00
 6.5400e-01    1.3950e+02   -8.8294e-01    1.0188e+00
 6.5500e-01    1.3950e+02   -8.8291e-01    1.0188e+00
 6.5600e-01    1.3951e+02   -8.8288e-01    1.0188e+00
 6.5700e-01    1.3951e+02   -8.8285e-01    1.0187e+00
 6.5800e-01    1.3951e+02   -8.8281e-01    1.0187e+00
 6.5900e-01    1.3952e+02   -8.8275e-01    1.0186e+00
 6.6000e-01    1.3952e+02   -8.8267e-01    1.0185e+00
 6.6100e-01    1.3952e+02   -8.8257e-01    1.0184e+00
 6.6200e-01    1.3953e+02   -8.8246e-01    1.0183e+00
 6.6300e-01    1.3953e+02   -8.8236e-01    1.0182e+00
 6.6400e-01    1.3954e+02   -8.8228e-01    1.0181e+00
 6.6500e-01    1.3954e+02   -8.8223e-01    1.0180e+00
 6.6600e-01    1.3954e+02   -8.8220e-01    1.0180e+00
 6.6700e-01    1.3954e+02   -8.8217e-01    1.0180e+00
 6.6800e-01    1.3954e+02   -8.8215e-01    1.0179e+00
 6.6900e-01    1.3954e+02   -8.8213e-01    1.0179e+00
 6.7000e-01    1.3954e+02   -8.8211e-01    1.0179e+00
 6.7100e-01    1.3954e+02   -8.8210e-01    1.0178e+00
 6.7200e-01    1.3954e+02   -8.8209e-01    1.0178e+00
 6.7300e-01    1.3954e+02   -8.8209e-01    1.0178e+00
 6.7400e-01    1.3954e+02   -8.8210e-01    1.0178e+00
 6.7500e-01    1.3953e+02   -8.8213e-01    1.0179e+00
 6.7600e-01    1.3953e+02   -8.8218e-01    1.0179e+00
 6.7700e-01    1.3953e+02   -8.8224e-01    1.0179e+00
 6.7800e-01    1.3952e+02   -8.8232e-01    1.0180e+00
 6.7900e-01    1.3952e+02   -8.8242e-01    1.0180e+00
 6.8000e-01    1.3951e+02   -8.8253e-01    1.0182e+00
 6.8100e-01    1.3951e+02   -8.8267e-01    1.0183e+00
 6.8200e-01    1.3950e+02   -8.8283e-01    1.0184e+00
 6.8300e-01    1.3949e+02   -8.8300e-01    1.0185e+00
 6.8400e-01    1.3948e+02   -8.8319e-01    1.0187e+00
 6.8500e-01    1.3948e+02   -8.8340e-01    1.0188e+00
 6.8600e-01    1.3947e+02   -8.8362e-01    1.0191e+00
 6.8700e-01    1.3946e+02   -8.8388e-01    1.0193e+00
 6.8800e-01    1.3945e+02   -8.8416e-01    1.0195e+00
 6.8900e-01    1.3944e+02   -8.8445e-01    1.0197e+00
 6.9000e-01    1.3943e+02   -8.8475e-01    1.0199e+00
 6.9100e-01    1.3942e+02   -8.8503e-01    1.0201e+00
 6.9200e-01    1.3941e+02   -8.8529e-01    1.0204e+00
 6.9300e-01    1.3941e+02   -8.8553e-01    1.0206e+00
 6.9400e-01    1.3940e+02   -8.8574e-01    1.0208e+00
 6.9500e-01    1.3939e+02   -8.8590e-01    1.0209e+00
 6.9600e-01    1.3939e+02   -8.8600e-01    1.0210e+00
 6.9700e-01    1.3938e+02   -8.8605e-01    1.0210e+00
 6.9800e-01    1.3938e+02   -8.8605e-01    1.0210e+00
 6.9900e-01    1.3938e+02   -8.8601e-01    1.0209e+00
 7.0000e-01    1.3939e+02   -8.8594e-01    1.0208e+00
 7.0100e-01    1.3939e+02   -8.8585e-01    1.0208e+00
 7.0200e-01    1.3939e+02   -8.8575e-01    1.0207e+00
 7.0300e-01    1.3940e+02   -8.8563e-01    1.0205e+00
 7.0400e-01    1.3941e+02   -8.8551e-01    1.0205e+00
 7.0500e-01    1.3941e+02   -8.8538e-01    1.0203e+00
 7.0600e-01    1.3942e+02   -8.8525e-01    1.0202e+00
 7.0700e-01    1.3942e+02   -8.8512e-01    1.0201e+00
 7.0800e-01    1.3943e+02   -8.8501e-01    1.0200e+00
 7.0900e-01    1.3943e+02   -8.8492e-01    1.0199e+00
 7.1000e-01    1.3944e+02   -8.8483e-01    1.0198e+00
 7.1100e-01    1.3944e+02   -8.8474e-01    1.0197e+00
 7.1200e-01    1.3944e+02   -8.8465e-01    1.0196e+00
 7.1300e-01    1.3945e+02   -8.8455e-01    1.0195e+00
 7.1400e-01    1.3945e+02   -8.8444e-01    1.0194e+00
 7.1500e-01    1.3946e+02   -8.8433e-01    1.0193e+00
 7.1600e-01    1.3946e+02   -8.8422e-01    1.0192e+00
 7.1700e-01    1.3947e+02   -8.8410e-01    1.0191e+00
 7.1800e-01    1.3948e+02   -8.8398e-01    1.0190e+00
 7.1900e-01    1.3948e+02   -8.8388e-01    1.0189e+00
 7.2000e-01    1.3949e+02   -8.8377e-01    1.0188e+00
 7.2100e-01    1.3949e+02   -8.8366e-01    1.0187e+00
 7.2200e-01    1.3950e+02   -8.8356e-01    1.0185e+00
 7.2300e-01    1.3950e+02   -8.8346e-01    1.0184e+00
 7.2400e-01    1.3951e+02   -8.8334e-01    1.0183e+00
 7.2500e-01    1.3952e+02   -8.8321e-01    1.0182e+00
 7.2600e-01    1.3952e+02   -8.8307e-01    1.0181e+00
 7.2700e-01    1.3953e+02   -8.8291e-01    1.0179e+00
 7.2800e-01    1.3953e+02   -8.8275e-01    1.0178e+00
 7.2900e-01    1.3954e+02   -8.8257e-01    1.0176e+00
 7.3000e-01    1.3955e+02   -8.8241e-01    1.0175e+00
 7.3100e-01    1.3955e+02   -8.8226e-01    1.0173e+00
 7.3200e-01    1.3956e+02   -8.8212e-01    1.0172e+00
 7.3300e-01    1.3957e+02   -8.8199e-01    1.0171e+00
 7.3400e-01    1.3957e+02   -8.8187e-01    1.0169e+00
 7.3500e-01    1.3958e+02   -8.8175e-01    1.0168e+00
 7.3600e-01    1.3958e+02   -8.8162e-01    1.0167e+00
 7.3700e-01    1.3959e+02   -8.8148e-01    1.0166e+00
 7.3800e-01    1.3960e+02   -8.8134e-01    1.0164e+00
 7.3900e-01    1.3960e+02   -8.8119e-01    1.0163e+00
 7.4000e-01    1.3961e+02   -8.8106e-01    1.0162e+00
 7.4100e-01    1.3962e+02   -8.8093e-01    1.0161e+00
 7.4200e-01    1.3962e+02   -8.8082e-01    1.0160e+00
 7.4300e-01    1.3963e+02   -8.8070e-01    1.0158e+00
 7.4400e-01    1.3964e+02   -8.8058e-01    1.0157e+00
 7.4500e-01    1.3964e+02   -8.8046e-01    1.0156e+00
 7.4600e-01    1.3965e+02   -8.8034e-01    1.0155e+00
 7.4700e-01    1.3965e+02   -8.8021e-01    1.0154e+00
 7.4800e-01    1.3966e+02   -8.8008e-01    1.0152e+00
 7.4900e-01    1.3966e+02   -8.7994e-01    1.0151e+00
 7.5000e-01    1.3967e+02   -8.7980e-01    1.0150e+00
 7.5100e-01    1.3968e+02   -8.7967e-01    1.0149e+00
 7.5200e-01    1.3968e+02   -8.7953e-01    1.0147e+00
 7.5300e-01    1.3969e+02   -8.7938e-01    1.0146e+00
 7.5400e-01    1.3969e+02   -8.7924e-01    1.0144e+00
 7.5500e-01    1.3970e+02   -8.7910e-01    1.0143e+00
 7.5600e-01    1.3970e+02   -8.7898e-01    1.0142e+00
 7.5700e-01    1.3970e+02   -8.7886e-01    1.0141e+00
 7.5800e-01    1.3971e+02   -8.7876e-01    1.0140e+00
 7.5900e-01    1.3971e+02   -8.7868e-01    1.0139e+00
 7.6000e-01    1.3971e+02   -8.7861e-01    1.0138e+00
 7.6100e-01    1.3972e+02   -8.7855e-01    1.0138e+00
 7.6200e-01    1.3972e+02   -8.7849e-01    1.0137e+00
 7.6300e-01    1.3972e+02   -8.7843e-01    1.0137e+00
 7.6400e-01    1.3973e+02   -8.7835e-01    1.0136e+00
 7.6500e-01    1.3973e+02   -8.7827e-01    1.0135e+00
 7.6600e-01    1.3973e+02   -8.7819e-01    1.0134e+00
 7.6700e-01    1.3974e+02   -8.7810e-01    1.0133e+00
 7.6800e-01    1.3974e+02   -8.7802e-01    1.0132e+00
 7.6900e-01    1.3974e+02   -8.7795e-01    1.0132e+00
 7.7000e-01    1.3975e+02   -8.7789e-01    1.0131e+00
 7.7100e-01    1.3975e+02   -8.7785e-01    1.0130e+00
 7.7200e-01    1.3975e+02   -8.7782e-01    1.0130e+00
 7.7300e-01    1.3976e+02   -8.7781e-01    1.0129e+00
 7.7400e-01    1.3976e+02   -8.7780e-01    1.0129e+00
 7.7500e-01    1.3976e+02   -8.7780e-01    1.0129e+00
 7.7600e-01    1.3976e+02   -8.7782e-01    1.0130e+00
 7.7700e-01    1.3976e+02   -8.7785e-01    1.0130e+00
 7.7800e-01    1.3976e+02   -8.7790e-01    1.0130e+00
 7.7900e-01    1.3976e+02   -8.7796e-01    1.0130e+00
 7.8000e-01    1.3975e+02   -8.7805e-01    1.0131e+00
 7.8100e-01    1.3975e+02   -8.7814e-01    1.0132e+00
 7.8200e-01    1.3975e+02   -8.7823e-01    1.0133e+00
 7.8300e-01    1.3974e+02   -8.7832e-01    1.0134e+00
 7.8400e-01    1.3974e+02   -8.7841e-01    1.0134e+00
 7.8500e-01    1.3974e+02   -8.7851e-01    1.0134e+00
 7.8600e-01    1.3974e+02   -8.7860e-01    1.0135e+00
 7.8700e-01    1.3973e+02   -8.7870e-01    1.0136e+00
 7.8800e-01    1.3973e+02   -8.7878e-01    1.0137e+00
 7.8900e-01    1.3973e+02   -8.7886e-01    1.0138e+00
 7.9000e-01    1.3973e+02   -8.7893e-01    1.0138e+00
 7.9100e-01    1.3973e+02   -8.7899e-01    1.0139e+00
 7.9200e-01    1.3972e+02   -8.7904e-01    1.0139e+00
 7.9300e-01    1.3972e+02   -8.7910e-01    1.0139e+00
 7.9400e-01    1.3972e+02   -8.7916e-01    1.0139e+00
 7.9500e-01    1.3972e+02   -8.7921e-01    1.0140e+00
 7.9600e-01    1.3972e+02   -8.7927e-01    1.0140e+00
 7.9700e-01    1.3972e+02   -8.7933e-01    1.0140e+00
 7.9800e-01    1.3972e+02   -8.7938e-01    1.0141e+00
 7.9900e-01    1.3971e+02   -8.7941e-01    1.0141e+00
 8.0000e-01    1.3971e+02   -8.7941e-01    1.0141e+00
 8.0100e-01    1.3972e+02   -8.7938e-01    1.0141e+00
