PROFILES: ELECTRIC POTENTIAL phi, MACH NUMBER U_z/cs, MACH NUMBER U_Bdir/c_s 
distance(mm)    phi(V)      U_z/cs(-)      U_Bdir/c_s(-)
 3.9400e-01    1.4436e+02   -7.7404e-01    1.0836e+00
 3.9500e-01    1.4437e+02   -7.7394e-01    1.0835e+00
 3.9600e-01    1.4437e+02   -7.7389e-01    1.0834e+00
 3.9700e-01    1.4438e+02   -7.7389e-01    1.0834e+00
 3.9800e-01    1.4438e+02   -7.7393e-01    1.0834e+00
 3.9900e-01    1.4438e+02   -7.7402e-01    1.0832e+00
 4.0000e-01    1.4438e+02   -7.7415e-01    1.0832e+00
 4.0100e-01    1.4438e+02   -7.7432e-01    1.0833e+00
 4.0200e-01    1.4437e+02   -7.7451e-01    1.0834e+00
 4.0300e-01    1.4437e+02   -7.7472e-01    1.0834e+00
 4.0400e-01    1.4436e+02   -7.7492e-01    1.0834e+00
 4.0500e-01    1.4436e+02   -7.7513e-01    1.0836e+00
 4.0600e-01    1.4435e+02   -7.7533e-01    1.0836e+00
 4.0700e-01    1.4435e+02   -7.7554e-01    1.0836e+00
 4.0800e-01    1.4434e+02   -7.7576e-01    1.0836e+00
 4.0900e-01    1.4434e+02   -7.7596e-01    1.0837e+00
 4.1000e-01    1.4433e+02   -7.7617e-01    1.0839e+00
 4.1100e-01    1.4433e+02   -7.7637e-01    1.0839e+00
 4.1200e-01    1.4432e+02   -7.7656e-01    1.0838e+00
 4.1300e-01    1.4432e+02   -7.7673e-01    1.0839e+00
 4.1400e-01    1.4432e+02   -7.7685e-01    1.0840e+00
 4.1500e-01    1.4432e+02   -7.7695e-01    1.0839e+00
 4.1600e-01    1.4432e+02   -7.7701e-01    1.0839e+00
 4.1700e-01    1.4433e+02   -7.7704e-01    1.0838e+00
 4.1800e-01    1.4433e+02   -7.7703e-01    1.0837e+00
 4.1900e-01    1.4434e+02   -7.7695e-01    1.0835e+00
 4.2000e-01    1.4435e+02   -7.7679e-01    1.0833e+00
 4.2100e-01    1.4437e+02   -7.7655e-01    1.0830e+00
 4.2200e-01    1.4438e+02   -7.7624e-01    1.0827e+00
 4.2300e-01    1.4440e+02   -7.7587e-01    1.0825e+00
 4.2400e-01    1.4442e+02   -7.7545e-01    1.0820e+00
 4.2500e-01    1.4444e+02   -7.7497e-01    1.0816e+00
 4.2600e-01    1.4447e+02   -7.7443e-01    1.0811e+00
 4.2700e-01    1.4449e+02   -7.7383e-01    1.0806e+00
 4.2800e-01    1.4452e+02   -7.7318e-01    1.0801e+00
 4.2900e-01    1.4455e+02   -7.7248e-01    1.0795e+00
 4.3000e-01    1.4458e+02   -7.7175e-01    1.0788e+00
 4.3100e-01    1.4462e+02   -7.7099e-01    1.0782e+00
 4.3200e-01    1.4465e+02   -7.7021e-01    1.0776e+00
 4.3300e-01    1.4468e+02   -7.6941e-01    1.0770e+00
 4.3400e-01    1.4472e+02   -7.6862e-01    1.0763e+00
 4.3500e-01    1.4475e+02   -7.6786e-01    1.0757e+00
 4.3600e-01    1.4478e+02   -7.6714e-01    1.0751e+00
 4.3700e-01    1.4481e+02   -7.6649e-01    1.0746e+00
 4.3800e-01    1.4483e+02   -7.6593e-01    1.0741e+00
 4.3900e-01    1.4486e+02   -7.6546e-01    1.0737e+00
 4.4000e-01    1.4488e+02   -7.6506e-01    1.0732e+00
 4.4100e-01    1.4489e+02   -7.6475e-01    1.0729e+00
 4.4200e-01    1.4491e+02   -7.6451e-01    1.0727e+00
 4.4300e-01    1.4492e+02   -7.6435e-01    1.0725e+00
 4.4400e-01    1.4493e+02   -7.6427e-01    1.0724e+00
 4.4500e-01    1.4494e+02   -7.6425e-01    1.0723e+00
 4.4600e-01    1.4494e+02   -7.6431e-01    1.0723e+00
 4.4700e-01    1.4494e+02   -7.6444e-01    1.0723e+00
 4.4800e-01    1.4494e+02   -7.6463e-01    1.0724e+00
 4.4900e-01    1.4494e+02   -7.6487e-01    1.0724e+00
 4.5000e-01    1.4494e+02   -7.6513e-01    1.0725e+00
 4.5100e-01    1.4493e+02   -7.6538e-01    1.0725e+00
 4.5200e-01    1.4493e+02   -7.6559e-01    1.0726e+00
 4.5300e-01    1.4493e+02   -7.6574e-01    1.0727e+00
 4.5400e-01    1.4493e+02   -7.6583e-01    1.0727e+00
 4.5500e-01    1.4493e+02   -7.6586e-01    1.0726e+00
 4.5600e-01    1.4493e+02   -7.6585e-01    1.0725e+00
 4.5700e-01    1.4494e+02   -7.6580e-01    1.0724e+00
 4.5800e-01    1.4494e+02   -7.6573e-01    1.0723e+00
 4.5900e-01    1.4495e+02   -7.6564e-01    1.0721e+00
 4.6000e-01    1.4495e+02   -7.6553e-01    1.0720e+00
 4.6100e-01    1.4496e+02   -7.6541e-01    1.0719e+00
 4.6200e-01    1.4497e+02   -7.6528e-01    1.0717e+00
 4.6300e-01    1.4497e+02   -7.6515e-01    1.0715e+00
 4.6400e-01    1.4498e+02   -7.6502e-01    1.0713e+00
 4.6500e-01    1.4499e+02   -7.6490e-01    1.0711e+00
 4.6600e-01    1.4500e+02   -7.6479e-01    1.0709e+00
 4.6700e-01    1.4501e+02   -7.6469e-01    1.0707e+00
 4.6800e-01    1.4501e+02   -7.6459e-01    1.0707e+00
 4.6900e-01    1.4502e+02   -7.6447e-01    1.0705e+00
 4.7000e-01    1.4503e+02   -7.6432e-01    1.0703e+00
 4.7100e-01    1.4504e+02   -7.6413e-01    1.0701e+00
 4.7200e-01    1.4505e+02   -7.6392e-01    1.0699e+00
 4.7300e-01    1.4506e+02   -7.6368e-01    1.0697e+00
 4.7400e-01    1.4507e+02   -7.6344e-01    1.0694e+00
 4.7500e-01    1.4509e+02   -7.6321e-01    1.0691e+00
 4.7600e-01    1.4510e+02   -7.6299e-01    1.0689e+00
 4.7700e-01    1.4510e+02   -7.6277e-01    1.0686e+00
 4.7800e-01    1.4511e+02   -7.6256e-01    1.0685e+00
 4.7900e-01    1.4512e+02   -7.6235e-01    1.0682e+00
 4.8000e-01    1.4513e+02   -7.6214e-01    1.0680e+00
 4.8100e-01    1.4514e+02   -7.6194e-01    1.0678e+00
 4.8200e-01    1.4515e+02   -7.6175e-01    1.0675e+00
 4.8300e-01    1.4516e+02   -7.6159e-01    1.0673e+00
 4.8400e-01    1.4516e+02   -7.6147e-01    1.0672e+00
 4.8500e-01    1.4517e+02   -7.6138e-01    1.0669e+00
 4.8600e-01    1.4517e+02   -7.6132e-01    1.0669e+00
 4.8700e-01    1.4518e+02   -7.6129e-01    1.0669e+00
 4.8800e-01    1.4518e+02   -7.6128e-01    1.0667e+00
 4.8900e-01    1.4519e+02   -7.6129e-01    1.0666e+00
 4.9000e-01    1.4519e+02   -7.6130e-01    1.0666e+00
 4.9100e-01    1.4519e+02   -7.6133e-01    1.0665e+00
 4.9200e-01    1.4519e+02   -7.6138e-01    1.0664e+00
 4.9300e-01    1.4520e+02   -7.6146e-01    1.0664e+00
 4.9400e-01    1.4520e+02   -7.6157e-01    1.0663e+00
 4.9500e-01    1.4520e+02   -7.6168e-01    1.0664e+00
 4.9600e-01    1.4520e+02   -7.6176e-01    1.0663e+00
 4.9700e-01    1.4520e+02   -7.6182e-01    1.0663e+00
 4.9800e-01    1.4521e+02   -7.6183e-01    1.0663e+00
 4.9900e-01    1.4521e+02   -7.6179e-01    1.0663e+00
 5.0000e-01    1.4522e+02   -7.6171e-01    1.0661e+00
 5.0100e-01    1.4523e+02   -7.6159e-01    1.0659e+00
 5.0200e-01    1.4524e+02   -7.6144e-01    1.0657e+00
 5.0300e-01    1.4525e+02   -7.6127e-01    1.0655e+00
 5.0400e-01    1.4526e+02   -7.6110e-01    1.0653e+00
 5.0500e-01    1.4527e+02   -7.6092e-01    1.0652e+00
 5.0600e-01    1.4528e+02   -7.6072e-01    1.0649e+00
 5.0700e-01    1.4529e+02   -7.6051e-01    1.0646e+00
 5.0800e-01    1.4531e+02   -7.6027e-01    1.0644e+00
 5.0900e-01    1.4532e+02   -7.6001e-01    1.0642e+00
 5.1000e-01    1.4534e+02   -7.5972e-01    1.0640e+00
 5.1100e-01    1.4535e+02   -7.5939e-01    1.0636e+00
 5.1200e-01    1.4537e+02   -7.5903e-01    1.0632e+00
 5.1300e-01    1.4539e+02   -7.5861e-01    1.0629e+00
 5.1400e-01    1.4541e+02   -7.5819e-01    1.0626e+00
 5.1500e-01    1.4543e+02   -7.5775e-01    1.0622e+00
 5.1600e-01    1.4545e+02   -7.5733e-01    1.0618e+00
 5.1700e-01    1.4547e+02   -7.5691e-01    1.0615e+00
 5.1800e-01    1.4549e+02   -7.5647e-01    1.0612e+00
 5.1900e-01    1.4551e+02   -7.5604e-01    1.0607e+00
 5.2000e-01    1.4553e+02   -7.5564e-01    1.0603e+00
 5.2100e-01    1.4555e+02   -7.5528e-01    1.0600e+00
 5.2200e-01    1.4556e+02   -7.5496e-01    1.0597e+00
 5.2300e-01    1.4558e+02   -7.5468e-01    1.0593e+00
 5.2400e-01    1.4559e+02   -7.5443e-01    1.0591e+00
 5.2500e-01    1.4560e+02   -7.5422e-01    1.0590e+00
 5.2600e-01    1.4561e+02   -7.5406e-01    1.0587e+00
 5.2700e-01    1.4562e+02   -7.5395e-01    1.0585e+00
 5.2800e-01    1.4562e+02   -7.5387e-01    1.0585e+00
 5.2900e-01    1.4563e+02   -7.5384e-01    1.0584e+00
 5.3000e-01    1.4563e+02   -7.5384e-01    1.0583e+00
 5.3100e-01    1.4564e+02   -7.5388e-01    1.0583e+00
 5.3200e-01    1.4564e+02   -7.5395e-01    1.0582e+00
 5.3300e-01    1.4564e+02   -7.5403e-01    1.0582e+00
 5.3400e-01    1.4564e+02   -7.5412e-01    1.0582e+00
 5.3500e-01    1.4564e+02   -7.5420e-01    1.0581e+00
 5.3600e-01    1.4564e+02   -7.5427e-01    1.0581e+00
 5.3700e-01    1.4565e+02   -7.5431e-01    1.0581e+00
 5.3800e-01    1.4565e+02   -7.5432e-01    1.0581e+00
 5.3900e-01    1.4565e+02   -7.5427e-01    1.0579e+00
 5.4000e-01    1.4566e+02   -7.5419e-01    1.0578e+00
 5.4100e-01    1.4566e+02   -7.5408e-01    1.0577e+00
 5.4200e-01    1.4567e+02   -7.5395e-01    1.0575e+00
 5.4300e-01    1.4568e+02   -7.5378e-01    1.0573e+00
 5.4400e-01    1.4569e+02   -7.5358e-01    1.0572e+00
 5.4500e-01    1.4570e+02   -7.5333e-01    1.0570e+00
 5.4600e-01    1.4571e+02   -7.5304e-01    1.0566e+00
 5.4700e-01    1.4572e+02   -7.5273e-01    1.0563e+00
 5.4800e-01    1.4574e+02   -7.5242e-01    1.0561e+00
 5.4900e-01    1.4575e+02   -7.5211e-01    1.0558e+00
 5.5000e-01    1.4576e+02   -7.5181e-01    1.0554e+00
 5.5100e-01    1.4578e+02   -7.5152e-01    1.0551e+00
 5.5200e-01    1.4579e+02   -7.5123e-01    1.0548e+00
 5.5300e-01    1.4581e+02   -7.5095e-01    1.0546e+00
 5.5400e-01    1.4582e+02   -7.5068e-01    1.0543e+00
 5.5500e-01    1.4583e+02   -7.5041e-01    1.0541e+00
 5.5600e-01    1.4585e+02   -7.5016e-01    1.0538e+00
 5.5700e-01    1.4586e+02   -7.4995e-01    1.0536e+00
 5.5800e-01    1.4587e+02   -7.4976e-01    1.0534e+00
 5.5900e-01    1.4587e+02   -7.4959e-01    1.0533e+00
 5.6000e-01    1.4588e+02   -7.4944e-01    1.0531e+00
 5.6100e-01    1.4589e+02   -7.4931e-01    1.0530e+00
 5.6200e-01    1.4589e+02   -7.4921e-01    1.0528e+00
 5.6300e-01    1.4590e+02   -7.4915e-01    1.0526e+00
 5.6400e-01    1.4590e+02   -7.4914e-01    1.0527e+00
 5.6500e-01    1.4591e+02   -7.4915e-01    1.0525e+00
 5.6600e-01    1.4591e+02   -7.4918e-01    1.0525e+00
 5.6700e-01    1.4591e+02   -7.4922e-01    1.0523e+00
 5.6800e-01    1.4591e+02   -7.4927e-01    1.0524e+00
 5.6900e-01    1.4591e+02   -7.4932e-01    1.0524e+00
 5.7000e-01    1.4591e+02   -7.4938e-01    1.0523e+00
 5.7100e-01    1.4591e+02   -7.4944e-01    1.0524e+00
 5.7200e-01    1.4590e+02   -7.4952e-01    1.0522e+00
 5.7300e-01    1.4590e+02   -7.4963e-01    1.0523e+00
 5.7400e-01    1.4590e+02   -7.4974e-01    1.0523e+00
 5.7500e-01    1.4590e+02   -7.4987e-01    1.0523e+00
 5.7600e-01    1.4590e+02   -7.5001e-01    1.0523e+00
 5.7700e-01    1.4589e+02   -7.5016e-01    1.0524e+00
 5.7800e-01    1.4589e+02   -7.5029e-01    1.0524e+00
 5.7900e-01    1.4589e+02   -7.5038e-01    1.0525e+00
 5.8000e-01    1.4589e+02   -7.5045e-01    1.0524e+00
 5.8100e-01    1.4589e+02   -7.5047e-01    1.0524e+00
 5.8200e-01    1.4589e+02   -7.5046e-01    1.0523e+00
 5.8300e-01    1.4590e+02   -7.5043e-01    1.0522e+00
 5.8400e-01    1.4590e+02   -7.5035e-01    1.0521e+00
 5.8500e-01    1.4591e+02   -7.5025e-01    1.0520e+00
 5.8600e-01    1.4592e+02   -7.5014e-01    1.0518e+00
 5.8700e-01    1.4593e+02   -7.5000e-01    1.0517e+00
 5.8800e-01    1.4594e+02   -7.4980e-01    1.0515e+00
 5.8900e-01    1.4595e+02   -7.4954e-01    1.0511e+00
 5.9000e-01    1.4596e+02   -7.4920e-01    1.0508e+00
 5.9100e-01    1.4598e+02   -7.4879e-01    1.0506e+00
 5.9200e-01    1.4600e+02   -7.4836e-01    1.0502e+00
 5.9300e-01    1.4602e+02   -7.4792e-01    1.0497e+00
 5.9400e-01    1.4603e+02   -7.4747e-01    1.0494e+00
 5.9500e-01    1.4605e+02   -7.4703e-01    1.0491e+00
 5.9600e-01    1.4607e+02   -7.4662e-01    1.0488e+00
 5.9700e-01    1.4609e+02   -7.4626e-01    1.0484e+00
 5.9800e-01    1.4610e+02   -7.4596e-01    1.0481e+00
 5.9900e-01    1.4611e+02   -7.4570e-01    1.0478e+00
 6.0000e-01    1.4613e+02   -7.4548e-01    1.0476e+00
 6.0100e-01    1.4614e+02   -7.4532e-01    1.0475e+00
 6.0200e-01    1.4615e+02   -7.4521e-01    1.0474e+00
 6.0300e-01    1.4615e+02   -7.4517e-01    1.0472e+00
 6.0400e-01    1.4616e+02   -7.4520e-01    1.0471e+00
 6.0500e-01    1.4616e+02   -7.4527e-01    1.0471e+00
 6.0600e-01    1.4616e+02   -7.4539e-01    1.0471e+00
 6.0700e-01    1.4616e+02   -7.4556e-01    1.0471e+00
 6.0800e-01    1.4615e+02   -7.4575e-01    1.0472e+00
 6.0900e-01    1.4615e+02   -7.4593e-01    1.0473e+00
 6.1000e-01    1.4615e+02   -7.4612e-01    1.0473e+00
 6.1100e-01    1.4615e+02   -7.4629e-01    1.0474e+00
 6.1200e-01    1.4615e+02   -7.4640e-01    1.0474e+00
 6.1300e-01    1.4615e+02   -7.4646e-01    1.0475e+00
 6.1400e-01    1.4615e+02   -7.4646e-01    1.0475e+00
 6.1500e-01    1.4616e+02   -7.4642e-01    1.0473e+00
 6.1600e-01    1.4616e+02   -7.4631e-01    1.0472e+00
 6.1700e-01    1.4617e+02   -7.4615e-01    1.0470e+00
 6.1800e-01    1.4619e+02   -7.4593e-01    1.0469e+00
 6.1900e-01    1.4620e+02   -7.4567e-01    1.0466e+00
 6.2000e-01    1.4621e+02   -7.4539e-01    1.0463e+00
 6.2100e-01    1.4622e+02   -7.4508e-01    1.0460e+00
 6.2200e-01    1.4624e+02   -7.4477e-01    1.0458e+00
 6.2300e-01    1.4625e+02   -7.4446e-01    1.0455e+00
 6.2400e-01    1.4627e+02   -7.4415e-01    1.0452e+00
 6.2500e-01    1.4628e+02   -7.4383e-01    1.0450e+00
 6.2600e-01    1.4630e+02   -7.4351e-01    1.0447e+00
 6.2700e-01    1.4632e+02   -7.4319e-01    1.0444e+00
 6.2800e-01    1.4633e+02   -7.4286e-01    1.0441e+00
 6.2900e-01    1.4635e+02   -7.4252e-01    1.0438e+00
 6.3000e-01    1.4636e+02   -7.4216e-01    1.0434e+00
 6.3100e-01    1.4638e+02   -7.4181e-01    1.0430e+00
 6.3200e-01    1.4639e+02   -7.4147e-01    1.0428e+00
 6.3300e-01    1.4641e+02   -7.4114e-01    1.0426e+00
 6.3400e-01    1.4642e+02   -7.4084e-01    1.0423e+00
 6.3500e-01    1.4643e+02   -7.4062e-01    1.0419e+00
 6.3600e-01    1.4644e+02   -7.4046e-01    1.0419e+00
 6.3700e-01    1.4645e+02   -7.4033e-01    1.0417e+00
 6.3800e-01    1.4646e+02   -7.4024e-01    1.0415e+00
 6.3900e-01    1.4646e+02   -7.4020e-01    1.0415e+00
 6.4000e-01    1.4647e+02   -7.4019e-01    1.0415e+00
 6.4100e-01    1.4647e+02   -7.4020e-01    1.0413e+00
 6.4200e-01    1.4647e+02   -7.4025e-01    1.0414e+00
 6.4300e-01    1.4647e+02   -7.4032e-01    1.0415e+00
 6.4400e-01    1.4646e+02   -7.4044e-01    1.0414e+00
 6.4500e-01    1.4646e+02   -7.4061e-01    1.0415e+00
 6.4600e-01    1.4645e+02   -7.4081e-01    1.0416e+00
 6.4700e-01    1.4645e+02   -7.4104e-01    1.0417e+00
 6.4800e-01    1.4644e+02   -7.4131e-01    1.0417e+00
 6.4900e-01    1.4643e+02   -7.4161e-01    1.0419e+00
 6.5000e-01    1.4642e+02   -7.4194e-01    1.0420e+00
 6.5100e-01    1.4641e+02   -7.4230e-01    1.0422e+00
 6.5200e-01    1.4640e+02   -7.4267e-01    1.0424e+00
 6.5300e-01    1.4639e+02   -7.4306e-01    1.0427e+00
 6.5400e-01    1.4637e+02   -7.4346e-01    1.0429e+00
 6.5500e-01    1.4636e+02   -7.4384e-01    1.0431e+00
 6.5600e-01    1.4635e+02   -7.4418e-01    1.0432e+00
 6.5700e-01    1.4635e+02   -7.4450e-01    1.0435e+00
 6.5800e-01    1.4634e+02   -7.4476e-01    1.0437e+00
 6.5900e-01    1.4634e+02   -7.4496e-01    1.0436e+00
 6.6000e-01    1.4633e+02   -7.4510e-01    1.0437e+00
 6.6100e-01    1.4633e+02   -7.4518e-01    1.0437e+00
 6.6200e-01    1.4633e+02   -7.4519e-01    1.0436e+00
 6.6300e-01    1.4634e+02   -7.4514e-01    1.0435e+00
 6.6400e-01    1.4635e+02   -7.4502e-01    1.0435e+00
 6.6500e-01    1.4636e+02   -7.4485e-01    1.0433e+00
 6.6600e-01    1.4637e+02   -7.4462e-01    1.0431e+00
 6.6700e-01    1.4638e+02   -7.4430e-01    1.0429e+00
 6.6800e-01    1.4640e+02   -7.4393e-01    1.0425e+00
 6.6900e-01    1.4641e+02   -7.4351e-01    1.0421e+00
 6.7000e-01    1.4643e+02   -7.4305e-01    1.0417e+00
 6.7100e-01    1.4645e+02   -7.4254e-01    1.0413e+00
 6.7200e-01    1.4647e+02   -7.4203e-01    1.0409e+00
 6.7300e-01    1.4649e+02   -7.4151e-01    1.0404e+00
 6.7400e-01    1.4651e+02   -7.4099e-01    1.0401e+00
 6.7500e-01    1.4653e+02   -7.4047e-01    1.0396e+00
 6.7600e-01    1.4655e+02   -7.3996e-01    1.0392e+00
 6.7700e-01    1.4657e+02   -7.3947e-01    1.0387e+00
 6.7800e-01    1.4659e+02   -7.3900e-01    1.0384e+00
 6.7900e-01    1.4660e+02   -7.3856e-01    1.0380e+00
 6.8000e-01    1.4662e+02   -7.3817e-01    1.0378e+00
 6.8100e-01    1.4663e+02   -7.3785e-01    1.0375e+00
 6.8200e-01    1.4665e+02   -7.3761e-01    1.0372e+00
 6.8300e-01    1.4666e+02   -7.3741e-01    1.0370e+00
 6.8400e-01    1.4666e+02   -7.3729e-01    1.0369e+00
 6.8500e-01    1.4667e+02   -7.3726e-01    1.0368e+00
 6.8600e-01    1.4667e+02   -7.3728e-01    1.0367e+00
 6.8700e-01    1.4667e+02   -7.3738e-01    1.0368e+00
 6.8800e-01    1.4666e+02   -7.3759e-01    1.0369e+00
 6.8900e-01    1.4666e+02   -7.3791e-01    1.0370e+00
 6.9000e-01    1.4665e+02   -7.3831e-01    1.0371e+00
 6.9100e-01    1.4663e+02   -7.3877e-01    1.0375e+00
 6.9200e-01    1.4662e+02   -7.3926e-01    1.0378e+00
 6.9300e-01    1.4660e+02   -7.3976e-01    1.0381e+00
 6.9400e-01    1.4659e+02   -7.4025e-01    1.0385e+00
 6.9500e-01    1.4658e+02   -7.4072e-01    1.0388e+00
 6.9600e-01    1.4656e+02   -7.4117e-01    1.0390e+00
 6.9700e-01    1.4655e+02   -7.4160e-01    1.0392e+00
 6.9800e-01    1.4654e+02   -7.4196e-01    1.0395e+00
 6.9900e-01    1.4654e+02   -7.4227e-01    1.0396e+00
 7.0000e-01    1.4653e+02   -7.4251e-01    1.0397e+00
 7.0100e-01    1.4653e+02   -7.4267e-01    1.0398e+00
 7.0200e-01    1.4653e+02   -7.4273e-01    1.0397e+00
 7.0300e-01    1.4654e+02   -7.4269e-01    1.0396e+00
 7.0400e-01    1.4655e+02   -7.4252e-01    1.0396e+00
 7.0500e-01    1.4656e+02   -7.4222e-01    1.0394e+00
 7.0600e-01    1.4658e+02   -7.4180e-01    1.0390e+00
 7.0700e-01    1.4661e+02   -7.4128e-01    1.0385e+00
 7.0800e-01    1.4663e+02   -7.4068e-01    1.0380e+00
 7.0900e-01    1.4666e+02   -7.4001e-01    1.0375e+00
 7.1000e-01    1.4669e+02   -7.3928e-01    1.0369e+00
 7.1100e-01    1.4672e+02   -7.3850e-01    1.0363e+00
 7.1200e-01    1.4675e+02   -7.3771e-01    1.0357e+00
 7.1300e-01    1.4678e+02   -7.3691e-01    1.0350e+00
 7.1400e-01    1.4681e+02   -7.3611e-01    1.0344e+00
 7.1500e-01    1.4684e+02   -7.3535e-01    1.0339e+00
 7.1600e-01    1.4687e+02   -7.3463e-01    1.0333e+00
 7.1700e-01    1.4689e+02   -7.3398e-01    1.0327e+00
 7.1800e-01    1.4691e+02   -7.3339e-01    1.0322e+00
 7.1900e-01    1.4693e+02   -7.3290e-01    1.0319e+00
 7.2000e-01    1.4695e+02   -7.3252e-01    1.0316e+00
 7.2100e-01    1.4696e+02   -7.3223e-01    1.0313e+00
 7.2200e-01    1.4697e+02   -7.3203e-01    1.0311e+00
 7.2300e-01    1.4698e+02   -7.3193e-01    1.0309e+00
 7.2400e-01    1.4698e+02   -7.3194e-01    1.0310e+00
 7.2500e-01    1.4698e+02   -7.3208e-01    1.0310e+00
 7.2600e-01    1.4697e+02   -7.3237e-01    1.0312e+00
 7.2700e-01    1.4696e+02   -7.3277e-01    1.0315e+00
 7.2800e-01    1.4695e+02   -7.3326e-01    1.0318e+00
 7.2900e-01    1.4693e+02   -7.3383e-01    1.0320e+00
 7.3000e-01    1.4692e+02   -7.3443e-01    1.0324e+00
 7.3100e-01    1.4690e+02   -7.3503e-01    1.0328e+00
 7.3200e-01    1.4688e+02   -7.3562e-01    1.0332e+00
 7.3300e-01    1.4686e+02   -7.3619e-01    1.0336e+00
 7.3400e-01    1.4685e+02   -7.3672e-01    1.0338e+00
 7.3500e-01    1.4683e+02   -7.3721e-01    1.0342e+00
 7.3600e-01    1.4682e+02   -7.3764e-01    1.0344e+00
 7.3700e-01    1.4681e+02   -7.3797e-01    1.0347e+00
 7.3800e-01    1.4681e+02   -7.3817e-01    1.0348e+00
 7.3900e-01    1.4681e+02   -7.3825e-01    1.0348e+00
 7.4000e-01    1.4681e+02   -7.3821e-01    1.0347e+00
 7.4100e-01    1.4682e+02   -7.3806e-01    1.0345e+00
 7.4200e-01    1.4683e+02   -7.3780e-01    1.0342e+00
 7.4300e-01    1.4685e+02   -7.3743e-01    1.0340e+00
 7.4400e-01    1.4687e+02   -7.3696e-01    1.0336e+00
 7.4500e-01    1.4689e+02   -7.3638e-01    1.0331e+00
 7.4600e-01    1.4692e+02   -7.3569e-01    1.0326e+00
 7.4700e-01    1.4694e+02   -7.3494e-01    1.0321e+00
 7.4800e-01    1.4697e+02   -7.3414e-01    1.0315e+00
 7.4900e-01    1.4700e+02   -7.3331e-01    1.0307e+00
 7.5000e-01    1.4703e+02   -7.3250e-01    1.0301e+00
 7.5100e-01    1.4706e+02   -7.3171e-01    1.0296e+00
 7.5200e-01    1.4709e+02   -7.3098e-01    1.0289e+00
 7.5300e-01    1.4712e+02   -7.3030e-01    1.0284e+00
 7.5400e-01    1.4714e+02   -7.2969e-01    1.0280e+00
 7.5500e-01    1.4716e+02   -7.2917e-01    1.0275e+00
 7.5600e-01    1.4718e+02   -7.2876e-01    1.0272e+00
 7.5700e-01    1.4719e+02   -7.2847e-01    1.0269e+00
 7.5800e-01    1.4720e+02   -7.2828e-01    1.0268e+00
 7.5900e-01    1.4721e+02   -7.2819e-01    1.0267e+00
 7.6000e-01    1.4721e+02   -7.2820e-01    1.0266e+00
 7.6100e-01    1.4721e+02   -7.2832e-01    1.0266e+00
 7.6200e-01    1.4720e+02   -7.2853e-01    1.0268e+00
 7.6300e-01    1.4720e+02   -7.2882e-01    1.0270e+00
 7.6400e-01    1.4719e+02   -7.2918e-01    1.0271e+00
 7.6500e-01    1.4717e+02   -7.2961e-01    1.0274e+00
 7.6600e-01    1.4716e+02   -7.3009e-01    1.0277e+00
 7.6700e-01    1.4715e+02   -7.3060e-01    1.0280e+00
 7.6800e-01    1.4714e+02   -7.3110e-01    1.0282e+00
 7.6900e-01    1.4712e+02   -7.3161e-01    1.0285e+00
 7.7000e-01    1.4711e+02   -7.3207e-01    1.0289e+00
 7.7100e-01    1.4710e+02   -7.3246e-01    1.0291e+00
 7.7200e-01    1.4709e+02   -7.3277e-01    1.0293e+00
 7.7300e-01    1.4709e+02   -7.3298e-01    1.0294e+00
 7.7400e-01    1.4708e+02   -7.3311e-01    1.0294e+00
 7.7500e-01    1.4708e+02   -7.3315e-01    1.0294e+00
 7.7600e-01    1.4708e+02   -7.3309e-01    1.0293e+00
 7.7700e-01    1.4709e+02   -7.3294e-01    1.0291e+00
 7.7800e-01    1.4710e+02   -7.3271e-01    1.0290e+00
 7.7900e-01    1.4711e+02   -7.3241e-01    1.0287e+00
 7.8000e-01    1.4713e+02   -7.3203e-01    1.0284e+00
 7.8100e-01    1.4714e+02   -7.3158e-01    1.0281e+00
 7.8200e-01    1.4716e+02   -7.3106e-01    1.0277e+00
 7.8300e-01    1.4719e+02   -7.3047e-01    1.0272e+00
 7.8400e-01    1.4721e+02   -7.2982e-01    1.0267e+00
 7.8500e-01    1.4724e+02   -7.2910e-01    1.0262e+00
 7.8600e-01    1.4727e+02   -7.2834e-01    1.0256e+00
 7.8700e-01    1.4730e+02   -7.2757e-01    1.0250e+00
 7.8800e-01    1.4732e+02   -7.2682e-01    1.0244e+00
 7.8900e-01    1.4735e+02   -7.2613e-01    1.0238e+00
 7.9000e-01    1.4737e+02   -7.2551e-01    1.0233e+00
 7.9100e-01    1.4739e+02   -7.2497e-01    1.0230e+00
 7.9200e-01    1.4741e+02   -7.2452e-01    1.0226e+00
 7.9300e-01    1.4742e+02   -7.2416e-01    1.0223e+00
 7.9400e-01    1.4743e+02   -7.2392e-01    1.0221e+00
 7.9500e-01    1.4744e+02   -7.2381e-01    1.0220e+00
 7.9600e-01    1.4744e+02   -7.2385e-01    1.0219e+00
 7.9700e-01    1.4743e+02   -7.2402e-01    1.0220e+00
 7.9800e-01    1.4742e+02   -7.2432e-01    1.0221e+00
 7.9900e-01    1.4741e+02   -7.2474e-01    1.0224e+00
 8.0000e-01    1.4740e+02   -7.2528e-01    1.0227e+00
 8.0100e-01    1.4738e+02   -7.2590e-01    1.0231e+00
